sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Head_Y_Back', 'R_Head_Y_Back', 'L_Arm_X_Back', 'R_Torso_Y_For', 'R_Arm_Y_For', 'R_Base_Z_Back']",True,L_Arm_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,12,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,578.5574007,578.5574007,None,,601.6800468,579.6341029,,,,602.7711035,602.7711035,602.7711035,c,5.4256302000000005,608.235798,608.235798,608.235798,608.235798,608.235798,608.235798,608.235798,608.235798,None,None,None,578.5574007,578.5574007,,598.1380989,602.7711035,,,,,,,,,,,,,,,,,,,,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['L_Arm_X_For', 'L_Torso_Z_For', 'R_Base_X_For', 'L_Base_Y_Back', 'R_Head_X_For', 'R_Base_Y_For']",True,L_Torso_Z_For,6,robot,2,False,True,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,12,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,608.235798,608.235798,None,,631.417895,632.5041896,,,,632.5041896,632.5041896,632.5041896,c,9.107346600000028,641.6693476,646.4146691,641.6693476,646.4146691,641.6693476,646.4146691,641.6693476,646.4146691,69.96913580246914,3.74813180000001,space,608.235798,608.235798,4.694614900000033,627.7764261,632.5041896,,,,,,,,,,,,,,,,,,,,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.4146691,646.4146691,646.4146691,c,7.357128800000055,,,,,,,,,,,,,,,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['P', 'M', 'G', 'L']",False,S,4,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,666.7386139,667.8252875000001,,,,,,,,,669.0311039000001,669.0311039000001,669.0311039000001,669.0311039000001,669.0311039000001,669.0311039000001,669.0311039000001,669.0311039000001,None,None,None,,,,,,,,,,,653.8084146,653.8084146,space,3.1645756000000347,664.7278612,666.7386139,667.8252875000001,667.8252875000001,667.8252875000001,667.8252875000001,n,1.034167000000025,,,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['W', 'Z', 'D', 'L']",True,Z,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,678.5867865,679.6549973,,,,,,,,,681.0694591,681.0694591,681.0694591,681.0694591,681.0694591,681.0694591,681.0694591,681.0694591,None,None,None,,,,,,,,,,,669.0311039000001,669.0311039000001,None,,676.5728465,678.5867865,679.6549973,679.6549973,679.6549973,679.6549973,c,1.2771304999999984,669.0311039000001,669.0311039000001,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['C', 'W', 'S', 'D']",True,D,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,690.6350464,691.6972587,,,,,,,,,693.1271867,693.1271867,693.1271867,693.1271867,693.1271867,693.1271867,693.1271867,693.1271867,None,None,None,,,,,,,,,,,681.0694591,681.0694591,None,,688.6237156,690.6350464,691.6972587,691.6972587,691.6972587,691.6972587,c,1.251593600000092,681.0694591,681.0694591,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['M', 'J', 'F', 'B']",False,Q,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,703.2659438000001,704.3294897000001,,,,,,,,,705.3602321,705.3602321,705.3602321,705.3602321,705.3602321,705.3602321,705.3602321,705.3602321,None,None,None,,,,,,,,,,,693.1271867,693.1271867,None,,701.0482599000001,703.2659438000001,704.3294897000001,704.3294897000001,704.3294897000001,704.3294897000001,n,0.9155835000000252,693.1271867,693.1271867,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['W', 'B', 'Q', 'V']",False,R,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,715.1013782,716.166451,,,,,,,,,717.9932047,717.9932047,717.9932047,717.9932047,717.9932047,717.9932047,717.9932047,717.9932047,None,None,None,,,,,,,,,,,705.3602321,705.3602321,None,,713.0841676,715.1013782,716.166451,716.166451,716.166451,716.166451,n,1.7810513999999102,705.3602321,705.3602321,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['Q', 'V', 'J', 'M']",True,J,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,727.9307786,728.9977392000001,,,,,,,,,731.8293204,731.8293204,731.8293204,731.8293204,731.8293204,731.8293204,731.8293204,731.8293204,None,None,None,,,,,,,,,,,717.9932047,717.9932047,None,,725.7120175,727.9307786,728.9977392000001,728.9977392000001,728.9977392000001,728.9977392000001,c,2.597726800000032,717.9932047,717.9932047,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['G', 'J', 'D', 'Z']",True,D,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,741.7831367,742.8474868000001,,,,,,,,,743.8698784000001,743.8698784000001,743.8698784000001,743.8698784000001,743.8698784000001,743.8698784000001,743.8698784000001,743.8698784000001,None,None,None,,,,,,,,,,,731.8293204,731.8293204,None,,739.568235,741.7831367,742.8474868000001,742.8474868000001,742.8474868000001,742.8474868000001,c,0.8372299999999768,731.8293204,731.8293204,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['K', 'M', 'S', 'G']",False,D,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,753.8133375,754.8829948,,,,,,,,,756.7092404,756.7092404,756.7092404,756.7092404,756.7092404,756.7092404,756.7092404,756.7092404,None,None,None,,,,,,,,,,,743.8698784000001,743.8698784000001,None,,751.6028084,753.8133375,754.8829948,754.8829948,754.8829948,754.8829948,n,1.6338177000000087,743.8698784000001,743.8698784000001,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['M', 'C', 'S', 'L']",True,C,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,766.6514942,767.7132777,,,,,,,,,770.5490003000001,770.5490003000001,770.5490003000001,770.5490003000001,770.5490003000001,770.5490003000001,770.5490003000001,770.5490003000001,None,None,None,,,,,,,,,,,756.7092404,756.7092404,None,,764.6432028,766.6514942,767.7132777,767.7132777,767.7132777,767.7132777,c,2.6274187999999867,756.7092404,756.7092404,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
"['L', 'M', 'X', 'Z']",False,K,4,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,780.1120999000001,771.6113609,,,,,,,,,784.0447329,788.9331713,784.0447329,788.9331713,784.0447329,788.9331713,784.0447329,788.9331713,37.87037037037037,3.653927000000067,space,,,4.839085100000148,,,,,,,,770.5490003000001,770.5490003000001,None,,778.0905165,780.1120999000001,781.1791867999999,781.1791867999999,781.1791867999999,781.1791867999999,n,2.6892680999999357,770.5490003000001,770.5490003000001,,,12,001,2024-07-04_14h06.56.828,robot_sternberg_sign,2022.2.5,60.06301811860389,
