sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['G', 'K']",True,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['V', 'B']",True,V,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['T', 'C']",False,L,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['S', 'M']",True,M,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['N', 'R']",False,Q,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['M', 'Z', 'L', 'W', 'V', 'D']",True,M,6,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['D', 'T', 'Q', 'V', 'W', 'H']",False,F,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['F', 'K', 'M', 'D', 'J', 'T']",True,T,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['Q', 'F', 'X', 'V', 'S', 'P']",False,W,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['T', 'K', 'R', 'M', 'P', 'F']",True,P,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['R', 'V', 'K', 'W', 'L', 'H']",True,V,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['D', 'J', 'L', 'Q', 'K', 'H']",False,N,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['F', 'L', 'Q', 'H', 'Z', 'X']",True,Z,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['S', 'C', 'J', 'Z', 'D', 'X']",False,R,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['G', 'T', 'C', 'W', 'S', 'H']",False,D,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['R_Base_Y_Back', 'R_Arm_Z_For', 'L_Arm_Y_For', 'L_Head_X_For']",True,R_Base_Y_Back,4,robot,2,True,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,12
"['L_Base_Z_For', 'L_Base_Y_Back', 'R_Torso_Y_For', 'L_Base_Z_Back']",False,L_Arm_Y_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,12
"['L_Head_Z_Back', 'R_Head_X_Back', 'L_Arm_Z_Back', 'R_Torso_Y_For']",True,R_Torso_Y_For,4,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,12
"['L_Torso_X_For', 'L_Base_X_For', 'R_Arm_Z_For', 'R_Base_Z_For']",False,R_Arm_Y_Back,4,robot,2,False,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,12
"['L_Base_X_Back', 'R_Arm_X_For', 'L_Base_Y_For', 'L_Base_Y_Back']",False,R_Head_Y_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,12
"['R_Head_Y_For', 'R_Base_Y_For', 'L_Torso_X_Back', 'R_Torso_Y_Back']",True,R_Torso_Y_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,12
"['L_Head_Z_Back', 'L_Head_X_For', 'L_Head_Y_Back', 'L_Arm_Y_Back']",False,R_Base_X_Back,4,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,12
"['L_Base_X_For', 'L_Head_Y_For', 'R_Base_X_For', 'L_Torso_Y_Back']",True,L_Base_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,12
"['L_Arm_X_For', 'R_Torso_Y_Back', 'R_Torso_Z_Back', 'R_Arm_Z_Back']",False,R_Head_Y_Back,4,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,12
"['R_Torso_Y_For', 'R_Base_Y_Back', 'L_Torso_Y_Back', 'R_Torso_Z_For']",True,R_Torso_Z_For,4,robot,2,False,True,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,12
"['L_Head_X_For', 'L_Base_X_For', 'L_Base_Z_Back', 'R_Head_X_For', 'L_Torso_Y_For', 'L_Arm_Y_Back']",True,L_Torso_Y_For,6,robot,2,True,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,12
"['L_Head_Z_Back', 'R_Arm_X_Back', 'L_Torso_Y_Back', 'L_Base_Y_For', 'L_Torso_Y_For', 'R_Torso_Z_For']",True,L_Base_Y_For,6,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,12
"['R_Torso_Y_For', 'R_Torso_X_For', 'R_Arm_Z_For', 'L_Head_Y_Back', 'L_Base_Y_For', 'L_Head_Y_For']",True,L_Base_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,12
"['R_Torso_Y_For', 'L_Torso_X_Back', 'L_Arm_Y_Back', 'R_Arm_Z_For', 'R_Base_Y_Back', 'R_Head_Z_For']",False,L_Base_X_Back,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,12
"['R_Arm_Z_Back', 'R_Head_Y_For', 'R_Base_Y_Back', 'R_Torso_Z_Back', 'L_Base_Y_For', 'R_Head_Z_For']",False,L_Arm_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,12
"['L_Base_Y_Back', 'L_Torso_Z_Back', 'L_Head_Y_For', 'R_Torso_Y_Back', 'L_Arm_Y_For', 'L_Base_X_For']",False,L_Head_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,12
"['R_Base_Z_For', 'R_Torso_Y_For', 'L_Head_Z_Back', 'R_Torso_Z_For', 'L_Arm_Y_Back', 'L_Torso_Y_For']",False,L_Head_Y_Back,6,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,12
"['L_Arm_Y_Back', 'R_Base_Z_For', 'L_Head_X_Back', 'L_Base_X_For', 'R_Torso_Y_For', 'R_Head_X_For']",True,L_Base_X_For,6,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,12
"['L_Torso_Y_Back', 'R_Head_Y_For', 'R_Arm_Z_Back', 'L_Base_X_Back', 'R_Arm_Z_For', 'R_Arm_Y_Back']",True,L_Base_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,12
"['R_Arm_X_Back', 'L_Torso_X_For', 'L_Torso_Y_Back', 'L_Torso_Z_Back', 'R_Arm_Z_For', 'R_Head_Z_For']",False,R_Arm_Y_For,6,robot,2,False,True,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,12
"['R_Torso_X_Back', 'L_Torso_X_Back']",True,R_Torso_X_Back,2,robot,2,True,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,12
"['L_Torso_Z_For', 'L_Head_Z_For']",True,L_Head_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,12
"['R_Head_Z_Back', 'R_Arm_Z_For']",False,L_Torso_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,12
"['R_Base_X_Back', 'R_Arm_Z_Back']",True,R_Base_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,12
"['L_Arm_Z_For', 'L_Arm_X_Back']",False,L_Torso_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,12
"['R_Base_Z_For', 'R_Head_X_Back']",True,R_Head_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,12
"['R_Head_Z_For', 'R_Arm_X_Back']",False,R_Torso_Z_For,2,robot,2,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,12
"['R_Base_X_For', 'L_Torso_Y_Back']",True,L_Torso_Y_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,12
"['R_Torso_Z_For', 'L_Base_Y_Back']",False,L_Arm_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,12
"['R_Head_Z_Back', 'R_Arm_X_Back']",False,L_Torso_Y_For,2,robot,2,False,True,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,12
"['W', 'J', 'N', 'H', 'D', 'X']",False,S,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['C', 'D', 'V', 'W', 'R', 'L']",True,L,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['D', 'L', 'H', 'S', 'B', 'G']",True,D,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['K', 'F', 'V', 'D', 'P', 'X']",False,C,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['R', 'H', 'T', 'G', 'J', 'W']",True,G,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['W', 'M', 'R', 'Z', 'Q', 'H']",False,S,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['H', 'J', 'V', 'G', 'Q', 'W']",True,W,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['H', 'Z', 'D', 'X', 'S', 'R']",True,H,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['V', 'H', 'B', 'K', 'P', 'Z']",False,T,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['X', 'G', 'H', 'L', 'M', 'S']",False,R,6,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['N', 'M', 'T', 'C']",True,N,4,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['L', 'G', 'K', 'D']",True,G,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['F', 'S', 'Z', 'K']",True,F,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['R', 'Q', 'V', 'Z']",False,P,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['P', 'L', 'V', 'F']",False,S,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['X', 'F', 'J', 'R']",True,X,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['M', 'J', 'P', 'T']",False,V,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['B', 'P', 'S', 'G']",False,C,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['V', 'N', 'F', 'B']",True,V,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['Z', 'J', 'L', 'S']",False,N,4,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['V', 'D']",True,D,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['P', 'S']",True,P,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['R', 'H']",False,P,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['T', 'D']",False,R,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['V', 'H']",True,H,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['K', 'N']",False,S,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['W', 'H']",False,X,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
"['H', 'G']",False,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,12
