sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['N', 'K', 'W', 'X', 'F', 'D']",True,D,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,171.84462359999998,171.84462359999998,None,,186.20458309999992,172.9219645999999,184.18344119999995,186.20458309999992,187.2851025,187.2851025,187.2851025,187.2851025,c,1.057490400000006,188.54725729999996,195.06013269999994,188.54725729999996,195.06013269999994,188.54725729999996,195.06013269999994,188.54725729999996,195.06013269999994,25.524691358024683,3.345227399999999,space,171.84462359999998,171.84462359999998,6.459307100000046,,,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['R_Head_X_For', 'R_Head_Z_For']",False,R_Torso_Y_Back,2,robot,2,True,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,6,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,195.06013269999994,195.06013269999994,space,0.8836152000001221,204.42971769999997,205.53681069999993,,,,205.53681069999993,205.53681069999993,205.53681069999993,n,2.2613554000000704,209.18802559999995,209.18802559999995,209.18802559999995,209.18802559999995,209.18802559999995,209.18802559999995,209.18802559999995,209.18802559999995,None,None,None,,,,200.78760979999993,205.53681069999993,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Arm_Z_Back', 'L_Arm_Y_Back']",True,L_Arm_Y_Back,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,6,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,209.18802559999995,209.18802559999995,None,,217.65608880000002,,,,,218.75288879999994,218.75288879999994,218.75288879999994,c,1.813139299999989,222.40204819999997,222.40204819999997,222.40204819999997,222.40204819999997,222.40204819999997,222.40204819999997,222.40204819999997,222.40204819999997,None,None,None,209.18802559999995,209.18802559999995,,214.02532459999998,218.75288879999994,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Head_Y_For', 'R_Torso_X_Back']",True,L_Head_Y_For,2,robot,2,False,True,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,6,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,222.40204819999997,222.40204819999997,None,,230.8562634,223.482487,,,,231.95347399999991,231.95347399999991,231.95347399999991,c,2.0861216000000695,235.6333376,241.05617180000002,235.6333376,241.05617180000002,235.6333376,241.05617180000002,235.6333376,241.05617180000002,6.5432098765432105,3.520412399999941,space,222.40204819999997,222.40204819999997,5.357692600000064,227.22323640000002,231.95347399999991,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Arm_Z_For', 'L_Base_X_For', 'R_Torso_Z_Back', 'R_Head_Y_Back']",True,L_Base_X_For,4,robot,2,True,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,6,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,241.05617180000002,241.05617180000002,space,2.5911524000000554,259.5032405999999,260.58211629999994,,,,260.58211629999994,260.58211629999994,260.58211629999994,n,3.856088300000124,264.46400929999993,264.46400929999993,264.46400929999993,264.46400929999993,264.46400929999993,264.46400929999993,264.46400929999993,264.46400929999993,None,None,None,,,,255.87137380000001,260.58211629999994,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['R_Arm_Y_Back', 'R_Torso_Z_Back', 'R_Head_Y_For', 'L_Arm_X_For']",False,R_Head_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,6,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,264.46400929999993,264.46400929999993,None,,280.3281849,281.4178701999999,,,,281.4178701999999,281.4178701999999,281.4178701999999,n,3.085025200000132,285.0699351999999,285.0699351999999,285.0699351999999,285.0699351999999,285.0699351999999,285.0699351999999,285.0699351999999,285.0699351999999,None,None,None,264.46400929999993,264.46400929999993,,276.6938432999999,281.4178701999999,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Head_X_For', 'R_Arm_X_Back', 'R_Base_Z_Back', 'L_Torso_Z_Back']",True,R_Arm_X_Back,4,robot,2,False,True,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,6,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,285.0699351999999,285.0699351999999,None,,300.6700244,301.7490849999999,,,,301.7490849999999,301.7490849999999,301.7490849999999,c,2.6347887000000583,305.4086515,321.4912336,305.4086515,321.4912336,305.4086515,321.4912336,305.4086515,321.4912336,25.370370370370367,15.077628699999991,space,285.0699351999999,285.0699351999999,16.038219700000127,297.17088219999994,301.7490849999999,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Base_Z_For', 'L_Base_Y_Back', 'R_Arm_Z_For', 'R_Torso_Y_Back', 'L_Base_X_For', 'R_Torso_Z_Back']",False,R_Torso_Z_For,6,robot,2,True,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,6,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,321.4912336,321.4912336,space,1.2283008000000564,345.95891299999994,347.0496026999999,,,,347.0496026999999,347.0496026999999,347.0496026999999,n,4.508843600000091,351.6031669,351.6031669,351.6031669,351.6031669,351.6031669,351.6031669,351.6031669,351.6031669,None,None,None,,,,342.316105,347.0496026999999,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['R_Torso_Y_Back', 'R_Base_Y_Back', 'L_Base_Z_Back', 'L_Torso_Z_For', 'L_Head_Z_For', 'R_Head_Z_Back']",True,L_Base_Z_Back,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,6,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,351.6031669,351.6031669,None,,374.97560539999995,376.0660957,,,,376.0660957,376.0660957,376.0660957,n,5.533438900000078,381.6344672,381.6344672,381.6344672,381.6344672,381.6344672,381.6344672,381.6344672,381.6344672,None,None,None,351.6031669,351.6031669,,371.33516299999997,376.0660957,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['L_Head_X_Back', 'R_Torso_Z_Back', 'R_Base_Z_For', 'L_Base_X_For', 'R_Head_X_For', 'L_Torso_Y_For']",True,R_Base_Z_For,6,robot,2,False,True,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,6,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,381.6344672,381.6344672,None,,404.96027129999993,406.0514258999999,,,,406.0514258999999,406.0514258999999,406.0514258999999,c,3.3472229000000198,409.73262409999995,416.8142613,409.73262409999995,416.8142613,409.73262409999995,416.8142613,409.73262409999995,416.8142613,36.172839506172835,4.333588999999961,space,381.6344672,381.6344672,7.01759590000006,401.3287816999999,406.0514258999999,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8142613,416.8142613,416.8142613,c,1.3527470999999878,,,,,,,,,,,,,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['N', 'J', 'M', 'L', 'V', 'B']",True,V,6,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,435.07680949999997,436.1652591999999,,,,,,,,,437.16484979999996,437.16484979999996,437.16484979999996,437.16484979999996,437.16484979999996,437.16484979999996,437.16484979999996,437.16484979999996,None,None,None,,,,,,,,,,,418.2028746,418.2028746,space,2.7320978000000196,432.85944629999995,435.07680949999997,436.1652591999999,436.1652591999999,436.1652591999999,436.1652591999999,c,0.8349650000000111,,,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['S', 'L', 'K', 'Q', 'Z', 'T']",True,S,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,451.0910751,452.1605372,,,,,,,,,453.3817342,453.3817342,453.3817342,453.3817342,453.3817342,453.3817342,453.3817342,453.3817342,None,None,None,,,,,,,,,,,437.16484979999996,437.16484979999996,None,,448.8757856,451.0910751,452.1605372,452.1605372,452.1605372,452.1605372,c,1.0623179000001528,437.16484979999996,437.16484979999996,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['R', 'V', 'M', 'C', 'S', 'G']",False,J,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,467.70006319999993,468.75952540000003,,,,,,,,,478.60727099999986,478.60727099999986,478.60727099999986,478.60727099999986,478.60727099999986,478.60727099999986,478.60727099999986,478.60727099999986,None,None,None,,,,,,,,,,,453.3817342,453.3817342,None,,465.49434180000003,467.70006319999993,468.75952540000003,468.75952540000003,468.75952540000003,468.75952540000003,n,9.679830100000117,453.3817342,453.3817342,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['W', 'H', 'V', 'Z', 'G', 'X']",False,Q,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,493.14274649999993,494.2127266,,,,,,,,,495.03070479999997,495.03070479999997,495.03070479999997,495.03070479999997,495.03070479999997,495.03070479999997,495.03070479999997,495.03070479999997,None,None,None,,,,,,,,,,,478.60727099999986,478.60727099999986,None,,490.92577559999995,493.14274649999993,494.2127266,494.2127266,494.2127266,494.2127266,n,0.7712042000000565,478.60727099999986,478.60727099999986,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['D', 'L', 'X', 'N', 'Q', 'M']",False,P,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,508.7462945,509.8084698,,,,,,,,,510.63071620000005,510.63071620000005,510.63071620000005,510.63071620000005,510.63071620000005,510.63071620000005,510.63071620000005,510.63071620000005,None,None,None,,,,,,,,,,,495.03070479999997,495.03070479999997,None,,506.7317522000001,508.7462945,509.8084698,509.8084698,509.8084698,509.8084698,n,0.6554416000001311,495.03070479999997,495.03070479999997,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['H', 'X', 'C', 'S', 'W', 'P']",True,S,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,524.7438548999999,525.8123932999999,,,,,,,,,527.0393752,527.0393752,527.0393752,527.0393752,527.0393752,527.0393752,527.0393752,527.0393752,None,None,None,,,,,,,,,,,510.63071620000005,510.63071620000005,None,,522.7342469999999,524.7438548999999,525.8123932999999,525.8123932999999,525.8123932999999,525.8123932999999,c,1.0597158000002764,510.63071620000005,510.63071620000005,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['H', 'R', 'W', 'F', 'D', 'K']",True,D,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,541.1843862999999,542.2441360999999,,,,,,,,,543.4635885999999,543.4635885999999,543.4635885999999,543.4635885999999,543.4635885999999,543.4635885999999,543.4635885999999,543.4635885999999,None,None,None,,,,,,,,,,,527.0393752,527.0393752,None,,539.1713869,541.1843862999999,542.2441360999999,542.2441360999999,542.2441360999999,542.2441360999999,c,1.1152091999999811,527.0393752,527.0393752,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
"['K', 'G', 'N', 'M', 'T', 'S']",False,H,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,557.7850788000001,558.8433431999999,,,,,,,,,580.5180952000001,580.5180952000001,580.5180952000001,580.5180952000001,580.5180952000001,580.5180952000001,580.5180952000001,580.5180952000001,None,None,None,,,,,,,,,,,543.4635885999999,543.4635885999999,None,,555.5759926999999,557.7850788000001,558.8433431999999,558.8433431999999,558.8433431999999,558.8433431999999,n,21.532299100000046,543.4635885999999,543.4635885999999,,,6,001,2024-06-28_10h33.57.339,robot_sternberg_sign,2022.2.5,59.995200383995034,
