sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['J', 'Q', 'H', 'R']",False,P,4,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['L', 'Z', 'S', 'R']",False,N,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['W', 'F', 'K', 'Z']",True,W,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['M', 'W', 'X', 'Z']",False,D,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['W', 'L', 'Z', 'N']",False,R,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['D', 'T', 'M', 'B']",True,B,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['N', 'W', 'M', 'X']",True,W,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['N', 'T', 'Q', 'J']",False,L,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['J', 'L', 'N', 'V']",True,J,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['S', 'B', 'K', 'N']",True,B,4,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['L_Base_Y_For', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,2,robot,2,True,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,6
"['L_Torso_Z_Back', 'R_Base_X_For']",False,R_Head_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,6
"['R_Arm_X_Back', 'L_Head_Y_Back']",False,L_Base_Z_For,2,robot,2,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Base_Z_For.mp4,6
"['R_Torso_X_For', 'R_Arm_Z_Back']",True,R_Torso_X_For,2,robot,2,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Torso_X_For.mp4,6
"['R_Head_Y_Back', 'L_Base_X_Back']",True,L_Base_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,6
"['R_Head_Z_Back', 'R_Base_X_Back']",False,L_Torso_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,6
"['L_Arm_Y_For', 'L_Head_Y_For']",True,L_Arm_Y_For,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,6
"['R_Head_Y_For', 'R_Arm_X_Back']",False,R_Base_Z_Back,2,robot,2,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,6
"['R_Base_X_Back', 'R_Torso_Z_For']",True,R_Base_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,6
"['R_Head_Z_Back', 'L_Torso_Y_For']",False,R_Arm_Z_Back,2,robot,2,False,True,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,6
"['L_Base_Z_Back', 'R_Torso_Z_Back', 'R_Torso_X_Back', 'R_Base_X_Back', 'L_Torso_Z_For', 'R_Base_Y_For']",False,L_Arm_X_Back,6,robot,2,True,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,6
"['L_Head_Y_Back', 'R_Base_Y_Back', 'L_Head_Y_For', 'R_Base_X_Back', 'R_Torso_Y_For', 'R_Torso_Y_Back']",False,R_Arm_Z_For,6,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,6
"['L_Torso_X_Back', 'R_Head_X_For', 'L_Head_Y_Back', 'L_Arm_Y_Back', 'L_Torso_Y_Back', 'L_Head_X_For']",False,L_Base_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,6
"['R_Torso_Z_For', 'L_Base_X_For', 'R_Head_Y_For', 'L_Base_Z_For', 'L_Arm_Y_Back', 'L_Arm_X_Back']",True,R_Torso_Z_For,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,6
"['R_Head_X_For', 'L_Head_X_Back', 'R_Head_Z_For', 'L_Torso_Z_Back', 'L_Arm_Z_For', 'R_Base_X_Back']",True,R_Head_X_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Head_X_For.mp4,6
"['L_Torso_Y_For', 'R_Head_X_Back', 'R_Torso_X_Back', 'L_Base_X_For', 'L_Arm_Z_For', 'R_Torso_Y_For']",True,L_Base_X_For,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Base_X_For.mp4,6
"['R_Torso_X_For', 'L_Arm_X_For', 'L_Torso_Z_Back', 'R_Base_Y_Back', 'L_Torso_X_Back', 'L_Head_Z_For']",True,L_Torso_Z_Back,6,robot,2,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,6
"['L_Arm_Y_For', 'R_Arm_Y_For', 'L_Head_X_Back', 'R_Base_Z_For', 'R_Torso_Y_Back', 'R_Head_Z_For']",False,L_Base_Z_Back,6,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,6
"['L_Head_X_Back', 'L_Arm_Y_For', 'R_Head_Y_Back', 'L_Arm_Y_Back', 'L_Torso_Y_Back', 'L_Head_Y_For']",False,R_Torso_Y_For,6,robot,2,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,6
"['L_Arm_Z_Back', 'L_Torso_X_Back', 'L_Base_Y_Back', 'L_Torso_X_For', 'R_Head_Z_Back', 'R_Head_X_Back']",True,L_Torso_X_For,6,robot,2,False,True,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,6
"['L_Head_Z_For', 'R_Head_Y_Back', 'R_Head_Y_For', 'R_Base_Y_For']",False,R_Base_Y_Back,4,robot,2,True,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,6
"['L_Torso_Z_For', 'L_Base_Z_Back', 'L_Base_Y_Back', 'R_Head_X_For']",True,L_Base_Y_Back,4,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,6
"['R_Torso_X_Back', 'L_Head_X_Back', 'R_Base_Z_Back', 'L_Arm_Y_For']",True,L_Arm_Y_For,4,robot,2,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,6
"['R_Head_X_For', 'R_Arm_X_Back', 'R_Torso_Z_For', 'L_Head_Z_Back']",True,R_Torso_Z_For,4,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,6
"['L_Arm_X_For', 'R_Arm_Y_Back', 'R_Torso_Y_For', 'R_Head_Z_For']",False,R_Base_Y_Back,4,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,6
"['L_Base_Z_For', 'L_Torso_Y_Back', 'R_Arm_X_Back', 'L_Head_Z_For']",False,R_Head_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,6
"['R_Head_Y_Back', 'R_Head_Z_Back', 'R_Base_Y_For', 'R_Torso_Z_For']",False,L_Arm_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,6
"['R_Base_Z_For', 'R_Base_Z_Back', 'R_Arm_X_For', 'L_Head_X_Back']",True,R_Arm_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,6
"['R_Head_X_For', 'L_Arm_X_For', 'L_Arm_Y_For', 'R_Base_Z_For']",False,R_Arm_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,6
"['L_Base_Y_Back', 'R_Base_Z_Back', 'R_Base_X_Back', 'L_Torso_X_Back']",True,L_Torso_X_Back,4,robot,2,False,True,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,6
"['H', 'P', 'M', 'D']",True,H,4,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['M', 'W', 'S', 'J']",True,M,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['D', 'X', 'F', 'Q']",False,G,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['P', 'H', 'B', 'K']",True,P,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['W', 'K', 'S', 'Q']",True,Q,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['J', 'T', 'Q', 'N']",False,L,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['F', 'W', 'C', 'T']",False,Q,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['S', 'J', 'H', 'F']",False,T,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['W', 'Q', 'Z', 'F']",True,W,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['R', 'J', 'L', 'X']",False,G,4,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['V', 'T']",True,V,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['K', 'J']",False,N,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['D', 'G']",False,B,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['R', 'S']",True,S,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['X', 'Z']",True,Z,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['F', 'P']",True,F,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['D', 'S']",False,R,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['Z', 'H']",False,K,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['Q', 'S']",True,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['Q', 'Z']",False,D,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['G', 'M', 'T', 'X', 'Q', 'V']",False,C,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['H', 'M', 'B', 'K', 'W', 'T']",False,J,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['N', 'W', 'P', 'F', 'G', 'S']",True,G,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['N', 'J', 'Q', 'H', 'V', 'G']",True,N,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['L', 'T', 'Q', 'Z', 'P', 'J']",False,S,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['J', 'G', 'V', 'C', 'L', 'N']",False,F,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['Z', 'D', 'Q', 'R', 'X', 'F']",True,D,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['K', 'S', 'C', 'V', 'M', 'R']",True,S,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
"['X', 'V', 'C', 'L', 'T', 'F']",True,T,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6
