sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
T,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,8,8,8,,,,,,,,,,,,,136.4962572000004,136.4962572000004,None,,136.4962572000004,137.56305780000002,137.56305780000002,137.56305780000002,137.56305780000002,137.56305780000002,139.59840799999984,c,139.59840799999984,139.59840799999984,139.59840799999984,139.59840799999984,139.59840799999984,139.59840799999984,139.59840799999984,139.59840799999984,None,None,None,136.4962572000004,136.4962572000004,1.1999984999984008,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,9,9,9,,,,,,,,,,,,,139.59840799999984,139.59840799999984,None,,139.59840799999984,140.66787690000092,140.66787690000092,140.66787690000092,140.66787690000092,140.66787690000092,142.8975102000004,n,142.8975102000004,142.8975102000004,142.8975102000004,142.8975102000004,142.8975102000004,142.8975102000004,142.8975102000004,142.8975102000004,None,None,None,139.59840799999984,139.59840799999984,1.0956170999997994,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,10,10,10,,,,,,,,,,,,,142.8975102000004,142.8975102000004,None,,142.8975102000004,143.96214090000103,143.96214090000103,143.96214090000103,143.96214090000103,143.96214090000103,145.9900931000011,n,145.9900931000011,145.9900931000011,145.9900931000011,145.9900931000011,145.9900931000011,145.9900931000011,145.9900931000011,145.9900931000011,None,None,None,142.8975102000004,142.8975102000004,0.9298124999986612,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
P,True,2,letter,2,False,True,robot_stimuli\\filler.mp4,21,0,0,0,0,0,11,11,11,,,,,,,,,,,,,145.9900931000011,145.9900931000011,None,,145.9900931000011,147.0624657999997,147.0624657999997,147.0624657999997,147.0624657999997,147.0624657999997,149.13016150000112,c,149.13016150000112,155.03477890000067,149.13016150000112,155.03477890000067,149.13016150000112,155.03477890000067,149.13016150000112,155.03477890000067,4.228395061728393,3.829568700000891,space,145.9900931000011,145.9900931000011,0.7257951999981742,5.857362299999295,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
M,False,3,letter,2,True,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,12,12,12,,,,,,,,,,,,,155.03477890000067,155.03477890000067,space,5.905616999998529,160.96437210000113,162.0431064000004,162.0431064000004,162.0431064000004,162.0431064000004,162.0431064000004,164.26148889999968,n,164.26148889999968,164.26148889999968,164.26148889999968,164.26148889999968,164.26148889999968,164.26148889999968,164.26148889999968,164.26148889999968,None,None,None,,,1.3201548999986699,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
W,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,13,13,13,,,,,,,,,,,,,164.26148889999968,164.26148889999968,None,,164.26148889999968,165.32836680000037,165.32836680000037,165.32836680000037,165.32836680000037,165.32836680000037,167.36195580000094,n,167.36195580000094,167.36195580000094,167.36195580000094,167.36195580000094,167.36195580000094,167.36195580000094,167.36195580000094,167.36195580000094,None,None,None,164.26148889999968,164.26148889999968,0.8837696999999025,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,14,14,14,,,,,,,,,,,,,167.36195580000094,167.36195580000094,None,,167.36195580000094,168.43078419999983,168.43078419999983,168.43078419999983,168.43078419999983,168.43078419999983,170.46189969999978,n,170.46189969999978,170.46189969999978,170.46189969999978,170.46189969999978,170.46189969999978,170.46189969999978,170.46189969999978,170.46189969999978,None,None,None,167.36195580000094,167.36195580000094,0.8846782999989955,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
M,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,15,15,15,,,,,,,,,,,,,170.46189969999978,170.46189969999978,None,,170.46189969999978,171.52961460000006,171.52961460000006,171.52961460000006,171.52961460000006,171.52961460000006,173.56299190000027,c,173.56299190000027,173.56299190000027,173.56299190000027,173.56299190000027,173.56299190000027,173.56299190000027,173.56299190000027,173.56299190000027,None,None,None,170.46189969999978,170.46189969999978,0.4891481999984535,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
W,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,21,0,0,0,0,0,16,16,16,,,,,,,,,,,,,173.56299190000027,173.56299190000027,None,,173.56299190000027,174.63008290000107,174.63008290000107,174.63008290000107,174.63008290000107,174.63008290000107,176.66319660000045,c,176.66319660000045,176.66319660000045,176.66319660000045,176.66319660000045,176.66319660000045,176.66319660000045,176.66319660000045,176.66319660000045,None,None,None,173.56299190000027,173.56299190000027,0.9415005999999266,,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
T,False,3,letter,2,False,True,robot_stimuli\\filler.mp4,21,0,0,0,0,0,17,17,17,,,,,,,,,,,,,176.66319660000045,176.66319660000045,None,,176.66319660000045,177.72874390000106,177.72874390000106,177.72874390000106,177.72874390000106,177.72874390000106,179.7988965000004,n,179.7988965000004,187.74983969999994,179.7988965000004,187.74983969999994,179.7988965000004,187.74983969999994,179.7988965000004,187.74983969999994,24.598765432098762,6.356745499999306,space,176.66319660000045,176.66319660000045,1.9315549000002648,7.884293599998273,,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Arm_X_For,False,1,robot,1,True,False,robot_stimuli\R_Arm_X_For.mp4,21,0,0,0,0,0,18,18,18,,,,,,,,,,,,,187.74983969999994,187.74983969999994,space,2.9191212999994605,190.6975493000009,191.81072500000118,,191.81072500000118,191.81072500000118,191.81072500000118,,None,195.4448521000013,195.4448521000013,195.4448521000013,195.4448521000013,195.4448521000013,195.4448521000013,195.4448521000013,195.4448521000013,None,None,None,,,,,191.81072500000118,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Torso_Z_For,False,1,robot,1,False,False,robot_stimuli\L_Torso_Z_For.mp4,21,0,0,0,0,0,19,19,19,,,,,,,,,,,,,195.4448521000013,195.4448521000013,None,,195.4448521000013,196.5503120000012,,196.5503120000012,196.5503120000012,196.5503120000012,,None,200.195469100001,200.195469100001,200.195469100001,200.195469100001,200.195469100001,200.195469100001,200.195469100001,200.195469100001,None,None,None,195.4448521000013,195.4448521000013,,,196.5503120000012,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Torso_X_For,False,1,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,21,0,0,0,0,0,20,20,20,,,,,,,,,,,,,200.195469100001,200.195469100001,None,,200.195469100001,201.29612310000084,,201.29612310000084,201.29612310000084,201.29612310000084,,None,204.93998210000063,204.93998210000063,204.93998210000063,204.93998210000063,204.93998210000063,204.93998210000063,204.93998210000063,204.93998210000063,None,None,None,200.195469100001,200.195469100001,,,201.29612310000084,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Torso_Z_For,False,1,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,21,0,0,0,0,0,21,21,21,,,,,,,,,,,,,204.93998210000063,204.93998210000063,None,,204.93998210000063,206.04218200000105,,206.04218200000105,206.04218200000105,206.04218200000105,,None,209.6765273000001,209.6765273000001,209.6765273000001,209.6765273000001,209.6765273000001,209.6765273000001,209.6765273000001,209.6765273000001,None,None,None,204.93998210000063,204.93998210000063,,,206.04218200000105,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Torso_Z_For,True,1,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,21,0,0,0,0,0,22,22,22,,,,,,,,,,,,,209.6765273000001,209.6765273000001,None,,209.6765273000001,210.77039220000006,,210.77039220000006,210.77039220000006,210.77039220000006,,c,214.41413939999984,214.41413939999984,214.41413939999984,214.41413939999984,214.41413939999984,214.41413939999984,214.41413939999984,214.41413939999984,None,None,None,209.6765273000001,209.6765273000001,1.8098949999985052,,210.77039220000006,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Torso_Z_For,True,1,robot,1,False,True,robot_stimuli\R_Torso_Z_For.mp4,21,0,0,0,0,0,23,23,23,,,,,,,,,,,,,214.41413939999984,214.41413939999984,None,,214.41413939999984,215.50318610000068,,215.50318610000068,215.50318610000068,215.50318610000068,,c,219.17785820000063,226.90834590000122,219.17785820000063,226.90834590000122,219.17785820000063,226.90834590000122,219.17785820000063,226.90834590000122,16.41975308641975,6.696756400000595,space,214.41413939999984,214.41413939999984,3.108915299999353,7.657570499999565,215.50318610000068,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Base_X_Back,False,2,robot,1,True,False,robot_stimuli\L_Base_X_Back.mp4,21,0,0,0,0,0,24,24,24,,,,,,,,,,,,,226.90834590000122,226.90834590000122,space,2.374580600000627,229.31458600000042,230.41365750000114,,230.41365750000114,230.41365750000114,230.41365750000114,,n,234.02507630000036,234.02507630000036,234.02507630000036,234.02507630000036,234.02507630000036,234.02507630000036,234.02507630000036,234.02507630000036,None,None,None,,,2.8054094999988592,,230.41365750000114,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,21,0,0,0,0,0,25,25,25,,,,,,,,,,,,,234.02507630000036,234.02507630000036,None,,234.02507630000036,235.12897750000047,,235.12897750000047,235.12897750000047,235.12897750000047,,n,238.78334689999974,238.78334689999974,238.78334689999974,238.78334689999974,238.78334689999974,238.78334689999974,238.78334689999974,238.78334689999974,None,None,None,234.02507630000036,234.02507630000036,3.2592925999997533,,235.12897750000047,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Torso_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Torso_Y_Back.mp4,21,0,0,0,0,0,26,26,26,,,,,,,,,,,,,238.78334689999974,238.78334689999974,None,,238.78334689999974,,,239.89621550000084,239.89621550000084,239.89621550000084,,n,243.54900700000144,243.54900700000144,243.54900700000144,243.54900700000144,243.54900700000144,243.54900700000144,243.54900700000144,243.54900700000144,None,None,None,238.78334689999974,238.78334689999974,2.4670729999979812,,239.89621550000084,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_X_Back,True,2,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,21,0,0,0,0,0,27,27,27,,,,,,,,,,,,,243.54900700000144,243.54900700000144,None,,243.54900700000144,,,244.6572709000011,244.6572709000011,244.6572709000011,,c,248.29070930000125,248.29070930000125,248.29070930000125,248.29070930000125,248.29070930000125,248.29070930000125,248.29070930000125,248.29070930000125,None,None,None,243.54900700000144,243.54900700000144,1.834977999998955,,244.6572709000011,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Torso_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,21,0,0,0,0,0,28,28,28,,,,,,,,,,,,,248.29070930000125,248.29070930000125,None,,248.29070930000125,249.3967631000014,,249.3967631000014,249.3967631000014,249.3967631000014,,c,252.91527719999976,252.91527719999976,252.91527719999976,252.91527719999976,252.91527719999976,252.91527719999976,252.91527719999976,252.91527719999976,None,None,None,248.29070930000125,248.29070930000125,2.9665271999983815,,249.3967631000014,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_X_Back,True,2,robot,1,False,True,robot_stimuli\L_Arm_X_Back.mp4,21,0,0,0,0,0,29,29,29,,,,,,,,,,,,,252.91527719999976,252.91527719999976,None,,252.91527719999976,254.00645280000026,,254.00645280000026,254.00645280000026,254.00645280000026,,c,257.6802108000011,262.8654373999998,257.6802108000011,262.8654373999998,257.6802108000011,262.8654373999998,257.6802108000011,262.8654373999998,27.8395061728395,3.8626021000000037,space,252.91527719999976,252.91527719999976,3.5810849999979837,5.130663499998263,254.00645280000026,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_Y_Back,False,3,robot,1,True,False,robot_stimuli\L_Arm_Y_Back.mp4,21,0,0,0,0,0,30,30,30,,,,,,,,,,,,,262.8654373999998,262.8654373999998,space,2.266607599998679,265.16421919999993,266.24717280000004,,266.24717280000004,266.24717280000004,266.24717280000004,,None,269.8999851000008,269.8999851000008,269.8999851000008,269.8999851000008,269.8999851000008,269.8999851000008,269.8999851000008,269.8999851000008,None,None,None,,,,,266.24717280000004,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,21,0,0,0,0,0,31,31,31,,,,,,,,,,,,,269.8999851000008,269.8999851000008,None,,269.8999851000008,,,271.00269320000007,271.00269320000007,271.00269320000007,,n,274.65006950000134,274.65006950000134,274.65006950000134,274.65006950000134,274.65006950000134,274.65006950000134,274.65006950000134,274.65006950000134,None,None,None,269.8999851000008,269.8999851000008,3.2968569999975443,,271.00269320000007,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Base_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,21,0,0,0,0,0,32,32,32,,,,,,,,,,,,,274.65006950000134,274.65006950000134,None,,274.65006950000134,,,275.75973049999993,275.75973049999993,275.75973049999993,,n,279.41187360000004,279.41187360000004,279.41187360000004,279.41187360000004,279.41187360000004,279.41187360000004,279.41187360000004,279.41187360000004,None,None,None,274.65006950000134,274.65006950000134,3.3308700999987195,,275.75973049999993,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_Y_Back,True,3,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,21,0,0,0,0,0,33,33,33,,,,,,,,,,,,,279.41187360000004,279.41187360000004,None,,279.41187360000004,280.5055291999997,,280.5055291999997,280.5055291999997,280.5055291999997,,c,284.1450149000011,284.1450149000011,284.1450149000011,284.1450149000011,284.1450149000011,284.1450149000011,284.1450149000011,284.1450149000011,None,None,None,279.41187360000004,279.41187360000004,2.13780129999941,,280.5055291999997,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_Z_For,True,3,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,21,0,0,0,0,0,34,34,34,,,,,,,,,,,,,284.1450149000011,284.1450149000011,None,,284.1450149000011,285.225561700001,,285.225561700001,285.225561700001,285.225561700001,,None,288.85589340000115,288.85589340000115,288.85589340000115,288.85589340000115,288.85589340000115,288.85589340000115,288.85589340000115,288.85589340000115,None,None,None,284.1450149000011,284.1450149000011,,,285.225561700001,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Arm_Z_Back,False,3,robot,1,False,True,robot_stimuli\R_Arm_Z_Back.mp4,21,0,0,0,0,0,35,35,35,,,,,,,,,,,,,288.85589340000115,288.85589340000115,None,,288.85589340000115,289.9430373000014,,289.9430373000014,289.9430373000014,289.9430373000014,,n,293.6245405999998,299.31521260000045,293.6245405999998,299.31521260000045,293.6245405999998,299.31521260000045,293.6245405999998,299.31521260000045,29.691358024691354,4.617245899999034,space,288.85589340000115,288.85589340000115,2.307591599997977,5.634684799997558,289.9430373000014,,,,,,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.31521260000045,299.31521260000045,299.31521260000045,c,4.9678738999991765,,,,,,,,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Head_Y_Back,False,3,robot,1,True,False,robot_stimuli\L_Head_Y_Back.mp4,21,,,,,,,,,0,0,0,0,,,,,,,,,,,,,306.49749110000084,307.57888490000005,,,,,,,311.23296480000135,311.23296480000135,311.23296480000135,311.23296480000135,311.23296480000135,311.23296480000135,311.23296480000135,311.23296480000135,None,None,None,,,,,,,,,,,304.35317360000045,304.35317360000045,space,2.113720599998487,307.57888490000005,307.57888490000005,None,,,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,21,,,,,,,,,0,1,1,1,,,,,,,,,,,,,311.23296480000135,,,,,,,,315.9803675000003,315.9803675000003,315.9803675000003,315.9803675000003,315.9803675000003,315.9803675000003,315.9803675000003,315.9803675000003,None,None,None,,,,,,,,,,,311.23296480000135,311.23296480000135,None,,312.3397526000008,312.3397526000008,None,311.23296480000135,311.23296480000135,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Arm_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,21,,,,,,,,,0,2,2,2,,,,,,,,,,,,,315.9803675000003,317.06604900000093,,,,,,,320.7066594000007,320.7066594000007,320.7066594000007,320.7066594000007,320.7066594000007,320.7066594000007,320.7066594000007,320.7066594000007,None,None,None,,,,,,,,,,,315.9803675000003,315.9803675000003,None,,317.06604900000093,317.06604900000093,None,315.9803675000003,315.9803675000003,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
R_Head_X_For,False,3,robot,1,False,False,robot_stimuli\R_Head_X_For.mp4,21,,,,,,,,,0,3,3,3,,,,,,,,,,,,,320.7066594000007,321.7963061999999,,,,,,,325.4473858000001,325.4473858000001,325.4473858000001,325.4473858000001,325.4473858000001,325.4473858000001,325.4473858000001,325.4473858000001,None,None,None,,,,,,,,,,,320.7066594000007,320.7066594000007,None,,321.7963061999999,321.7963061999999,n,320.7066594000007,320.7066594000007,3.6068954000002122,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
L_Torso_Y_For,True,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,21,,,,,,,,,0,4,4,4,,,,,,,,,,,,,325.4473858000001,326.52428320000035,,,,,,,330.1538008000007,330.1538008000007,330.1538008000007,330.1538008000007,330.1538008000007,330.1538008000007,330.1538008000007,330.1538008000007,None,None,None,,,,,,,,,,,325.4473858000001,325.4473858000001,None,,326.52428320000035,326.52428320000035,None,325.4473858000001,325.4473858000001,,,,21,001,2024-07-04_17h09.32.436,robot_nback_sign,2022.2.5,59.988650147172564,
