sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,8,8,8,,,,,,,,,,,,,1522.3930674000003,1522.3930674000003,None,,1522.3930674000003,1523.4685332999943,1523.4685332999943,1523.4685332999943,1523.4685332999943,1523.4685332999943,1525.501735999991,n,1525.501735999991,1525.501735999991,1525.501735999991,1525.501735999991,1525.501735999991,1525.501735999991,1525.501735999991,1525.501735999991,None,None,None,1522.3930674000003,1522.3930674000003,0.8535485000029439,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,9,9,9,,,,,,,,,,,,,1525.501735999991,1525.501735999991,None,,1525.501735999991,1526.573075799999,1526.573075799999,1526.573075799999,1526.573075799999,1526.573075799999,1528.8039187999966,c,1528.8039187999966,1528.8039187999966,1528.8039187999966,1528.8039187999966,1528.8039187999966,1528.8039187999966,1528.8039187999966,1528.8039187999966,None,None,None,1525.501735999991,1525.501735999991,0.8770931000035489,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
B,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,10,10,10,,,,,,,,,,,,,1528.8039187999966,1528.8039187999966,None,,1528.8039187999966,1529.868806899991,1529.868806899991,1529.868806899991,1529.868806899991,1529.868806899991,1531.8969530999893,c,1531.8969530999893,1531.8969530999893,1531.8969530999893,1531.8969530999893,1531.8969530999893,1531.8969530999893,1531.8969530999893,1531.8969530999893,None,None,None,1528.8039187999966,1528.8039187999966,0.9091669000044931,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
V,False,2,letter,1,False,True,robot_stimuli\\filler.mp4,2,0,0,0,0,0,11,11,11,,,,,,,,,,,,,1531.8969530999893,1531.8969530999893,None,,1531.8969530999893,1532.9725252999924,1532.9725252999924,1532.9725252999924,1532.9725252999924,1532.9725252999924,1535.2353032999963,n,1535.2353032999963,1547.840784999993,1535.2353032999963,1547.840784999993,1535.2353032999963,1547.840784999993,1535.2353032999963,1547.840784999993,28.76543209876543,11.832773599991924,space,1531.8969530999893,1531.8969530999893,0.7745911000092747,12.550713599994197,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
X,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,12,12,12,,,,,,,,,,,,,1547.840784999993,1547.840784999993,space,5.714011600008234,1553.5869157999987,1554.6578063999914,1554.6578063999914,1554.6578063999914,1554.6578063999914,1554.6578063999914,1556.88331189999,n,1556.88331189999,1556.88331189999,1556.88331189999,1556.88331189999,1556.88331189999,1556.88331189999,1556.88331189999,1556.88331189999,None,None,None,,,0.8808866000035778,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,13,13,13,,,,,,,,,,,,,1556.88331189999,1556.88331189999,None,,1556.88331189999,1557.9549119999865,1557.9549119999865,1557.9549119999865,1557.9549119999865,1557.9549119999865,1560.1910859999916,n,1560.1910859999916,1560.1910859999916,1560.1910859999916,1560.1910859999916,1560.1910859999916,1560.1910859999916,1560.1910859999916,1560.1910859999916,None,None,None,1556.88331189999,1556.88331189999,0.8403535000106785,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,14,14,14,,,,,,,,,,,,,1560.1910859999916,1560.1910859999916,None,,1560.1910859999916,1561.2706223999994,1561.2706223999994,1561.2706223999994,1561.2706223999994,1561.2706223999994,1563.302125199989,n,1563.302125199989,1563.302125199989,1563.302125199989,1563.302125199989,1563.302125199989,1563.302125199989,1563.302125199989,1563.302125199989,None,None,None,1560.1910859999916,1560.1910859999916,1.2368305999989389,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,15,15,15,,,,,,,,,,,,,1563.302125199989,1563.302125199989,None,,1563.302125199989,1564.3685647999955,1564.3685647999955,1564.3685647999955,1564.3685647999955,1564.3685647999955,1566.3960593999946,n,1566.3960593999946,1566.3960593999946,1566.3960593999946,1566.3960593999946,1566.3960593999946,1566.3960593999946,1566.3960593999946,1566.3960593999946,None,None,None,1563.302125199989,1563.302125199989,0.8261856000026455,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,0,0,0,0,0,16,16,16,,,,,,,,,,,,,1566.3960593999946,1566.3960593999946,None,,1566.3960593999946,1567.4684306999989,1567.4684306999989,1567.4684306999989,1567.4684306999989,1567.4684306999989,1569.5003598999901,None,1569.5003598999901,1569.5003598999901,1569.5003598999901,1569.5003598999901,1569.5003598999901,1569.5003598999901,1569.5003598999901,1569.5003598999901,None,None,None,1566.3960593999946,1566.3960593999946,,,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
G,True,3,letter,1,False,True,robot_stimuli\\filler.mp4,2,0,0,0,0,0,17,17,17,,,,,,,,,,,,,1569.5003598999901,1569.5003598999901,None,,1569.5003598999901,1570.572592299999,1570.572592299999,1570.572592299999,1570.572592299999,1570.572592299999,1572.8377398999874,c,1572.8377398999874,1594.9920746999996,1572.8377398999874,1594.9920746999996,1572.8377398999874,1594.9920746999996,1572.8377398999874,1594.9920746999996,41.7283950617284,2.456479799991939,space,1569.5003598999901,1569.5003598999901,1.6225557000143453,22.101196000003256,,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Base_Y_For,False,1,robot,2,True,False,robot_stimuli\L_Base_Y_For.mp4,2,0,0,0,0,0,18,18,18,,,,,,,,,,,,,1594.9920746999996,1594.9920746999996,space,2.227387200007797,1597.2371184999938,1598.35640959999,,1598.35640959999,1598.35640959999,1598.35640959999,,None,1601.8885905999923,1601.8885905999923,1601.8885905999923,1601.8885905999923,1601.8885905999923,1601.8885905999923,1601.8885905999923,1601.8885905999923,None,None,None,,,,,1598.35640959999,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2,0,0,0,0,0,19,19,19,,,,,,,,,,,,,1601.8885905999923,1601.8885905999923,None,,1601.8885905999923,,,1603.0054498999962,1603.0054498999962,1603.0054498999962,,n,1606.6508380999876,1606.6508380999876,1606.6508380999876,1606.6508380999876,1606.6508380999876,1606.6508380999876,1606.6508380999876,1606.6508380999876,None,None,None,1601.8885905999923,1601.8885905999923,3.2144440000120085,,1603.0054498999962,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2,0,0,0,0,0,20,20,20,,,,,,,,,,,,,1606.6508380999876,1606.6508380999876,None,,1606.6508380999876,1607.7536325999972,,1607.7536325999972,1607.7536325999972,1607.7536325999972,,n,1611.3989227999991,1611.3989227999991,1611.3989227999991,1611.3989227999991,1611.3989227999991,1611.3989227999991,1611.3989227999991,1611.3989227999991,None,None,None,1606.6508380999876,1606.6508380999876,1.872799099990516,,1607.7536325999972,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Arm_X_For,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2,0,0,0,0,0,21,21,21,,,,,,,,,,,,,1611.3989227999991,1611.3989227999991,None,,1611.3989227999991,1612.4931645999895,,1612.4931645999895,1612.4931645999895,1612.4931645999895,,c,1616.1419976999896,1616.1419976999896,1616.1419976999896,1616.1419976999896,1616.1419976999896,1616.1419976999896,1616.1419976999896,1616.1419976999896,None,None,None,1611.3989227999991,1611.3989227999991,2.470277900007204,,1612.4931645999895,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Arm_X_For,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2,0,0,0,0,0,22,22,22,,,,,,,,,,,,,1616.1419976999896,1616.1419976999896,None,,1616.1419976999896,1617.24914,,1617.24914,1617.24914,1617.24914,,c,1620.8814339999954,1620.8814339999954,1620.8814339999954,1620.8814339999954,1620.8814339999954,1620.8814339999954,1620.8814339999954,1620.8814339999954,None,None,None,1616.1419976999896,1616.1419976999896,2.8190125999972224,,1617.24914,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Head_Z_For,False,1,robot,2,False,True,robot_stimuli\R_Head_Z_For.mp4,2,0,0,0,0,0,23,23,23,,,,,,,,,,,,,1620.8814339999954,1620.8814339999954,None,,1620.8814339999954,1621.9877737999923,,1621.9877737999923,1621.9877737999923,1621.9877737999923,,n,1625.6615076999879,1629.3052303000004,1625.6615076999879,1629.3052303000004,1625.6615076999879,1629.3052303000004,1625.6615076999879,1629.3052303000004,5.92592592592592,2.3937232000025688,space,1620.8814339999954,1620.8814339999954,1.5834296999964863,3.580941800013534,1621.9877737999923,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Torso_X_For,False,2,robot,2,True,False,robot_stimuli\R_Torso_X_For.mp4,2,0,0,0,0,0,24,24,24,,,,,,,,,,,,,1629.3052303000004,1629.3052303000004,space,8.217736699996749,1637.5537265999883,1638.6536564999988,,1638.6536564999988,1638.6536564999988,1638.6536564999988,,n,1642.3044583999872,1642.3044583999872,1642.3044583999872,1642.3044583999872,1642.3044583999872,1642.3044583999872,1642.3044583999872,1642.3044583999872,None,None,None,,,3.4860459999908926,,1638.6536564999988,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,2,0,0,0,0,0,25,25,25,,,,,,,,,,,,,1642.3044583999872,1642.3044583999872,None,,1642.3044583999872,1643.3986158999905,,1643.3986158999905,1643.3986158999905,1643.3986158999905,,n,1647.0311375999881,1647.0311375999881,1647.0311375999881,1647.0311375999881,1647.0311375999881,1647.0311375999881,1647.0311375999881,1647.0311375999881,None,None,None,1642.3044583999872,1642.3044583999872,2.5970656999998027,,1643.3986158999905,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Torso_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,2,0,0,0,0,0,26,26,26,,,,,,,,,,,,,1647.0311375999881,1647.0311375999881,None,,1647.0311375999881,1648.1346936999907,,1648.1346936999907,1648.1346936999907,1648.1346936999907,,c,1651.7872721999884,1651.7872721999884,1651.7872721999884,1651.7872721999884,1651.7872721999884,1651.7872721999884,1651.7872721999884,1651.7872721999884,None,None,None,1647.0311375999881,1647.0311375999881,3.5971431999932975,,1648.1346936999907,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Torso_X_For,True,2,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,2,0,0,0,0,0,27,27,27,,,,,,,,,,,,,1651.7872721999884,1651.7872721999884,None,,1651.7872721999884,1652.8716606999951,,1652.8716606999951,1652.8716606999951,1652.8716606999951,,c,1656.5114459999895,1656.5114459999895,1656.5114459999895,1656.5114459999895,1656.5114459999895,1656.5114459999895,1656.5114459999895,1656.5114459999895,None,None,None,1651.7872721999884,1651.7872721999884,2.8590861999982735,,1652.8716606999951,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,2,0,0,0,0,0,28,28,28,,,,,,,,,,,,,1656.5114459999895,1656.5114459999895,None,,1656.5114459999895,1657.6032512999955,,1657.6032512999955,1657.6032512999955,1657.6032512999955,,n,1661.2545906999876,1661.2545906999876,1661.2545906999876,1661.2545906999876,1661.2545906999876,1661.2545906999876,1661.2545906999876,1661.2545906999876,None,None,None,1656.5114459999895,1656.5114459999895,1.8639316999906441,,1657.6032512999955,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Torso_X_For,True,2,robot,2,False,True,robot_stimuli\L_Torso_X_For.mp4,2,0,0,0,0,0,29,29,29,,,,,,,,,,,,,1661.2545906999876,1661.2545906999876,None,,1661.2545906999876,1662.3469469999982,,1662.3469469999982,1662.3469469999982,1662.3469469999982,,n,1666.0168508999923,1669.8894843999879,1666.0168508999923,1669.8894843999879,1666.0168508999923,1669.8894843999879,1666.0168508999923,1669.8894843999879,26.759259259259256,2.615931799999089,space,1661.2545906999876,1661.2545906999876,3.087930599998799,3.809508899998036,1662.3469469999982,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Torso_Z_For,False,3,robot,2,True,False,robot_stimuli\R_Torso_Z_For.mp4,2,0,0,0,0,0,30,30,30,,,,,,,,,,,,,1669.8894843999879,1669.8894843999879,space,6.265784299990628,1676.1871489999903,1677.2738130999933,,1677.2738130999933,1677.2738130999933,1677.2738130999933,,None,1680.9254144999868,1680.9254144999868,1680.9254144999868,1680.9254144999868,1680.9254144999868,1680.9254144999868,1680.9254144999868,1680.9254144999868,None,None,None,,,,,1677.2738130999933,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,2,0,0,0,0,0,31,31,31,,,,,,,,,,,,,1680.9254144999868,1680.9254144999868,None,,1680.9254144999868,1682.0314035999909,,1682.0314035999909,1682.0314035999909,1682.0314035999909,,n,1685.6736187999923,1685.6736187999923,1685.6736187999923,1685.6736187999923,1685.6736187999923,1685.6736187999923,1685.6736187999923,1685.6736187999923,None,None,None,1680.9254144999868,1680.9254144999868,3.1396482000127435,,1682.0314035999909,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,2,0,0,0,0,0,32,32,32,,,,,,,,,,,,,1685.6736187999923,1685.6736187999923,None,,1685.6736187999923,,,1686.7796284999931,1686.7796284999931,1686.7796284999931,,n,1690.4224898999964,1690.4224898999964,1690.4224898999964,1690.4224898999964,1690.4224898999964,1690.4224898999964,1690.4224898999964,1690.4224898999964,None,None,None,1685.6736187999923,1685.6736187999923,3.1036979000055,,1686.7796284999931,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Torso_Z_For,True,3,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,2,0,0,0,0,0,33,33,33,,,,,,,,,,,,,1690.4224898999964,1690.4224898999964,None,,1690.4224898999964,,,1691.5314388999977,1691.5314388999977,1691.5314388999977,,c,1695.1786279999942,1695.1786279999942,1695.1786279999942,1695.1786279999942,1695.1786279999942,1695.1786279999942,1695.1786279999942,1695.1786279999942,None,None,None,1690.4224898999964,1690.4224898999964,1.9917087000067113,,1691.5314388999977,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
L_Torso_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,2,0,0,0,0,0,34,34,34,,,,,,,,,,,,,1695.1786279999942,1695.1786279999942,None,,1695.1786279999942,1696.2815083999885,,1696.2815083999885,1696.2815083999885,1696.2815083999885,,c,1699.9241613999911,1699.9241613999911,1699.9241613999911,1699.9241613999911,1699.9241613999911,1699.9241613999911,1699.9241613999911,1699.9241613999911,None,None,None,1695.1786279999942,1695.1786279999942,2.617789800002356,,1696.2815083999885,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
R_Head_Z_For,False,3,robot,2,False,True,robot_stimuli\R_Head_Z_For.mp4,2,0,0,0,0,0,35,35,35,,,,,,,,,,,,,1699.9241613999911,1699.9241613999911,None,,1699.9241613999911,1701.0291612,,1701.0291612,1701.0291612,1701.0291612,,n,1704.7003425000003,1707.5725401999953,1704.7003425000003,1707.5725401999953,1704.7003425000003,1707.5725401999953,1704.7003425000003,1707.5725401999953,41.57407407407407,2.3420699999987846,space,1699.9241613999911,1699.9241613999911,2.190355800004909,2.8227530000003753,1701.0291612,,,,,,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.5725401999953,1707.5725401999953,1707.5725401999953,c,7.99869760000729,,,,,,,,,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
G,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1723.3872033999942,1724.4430905999907,,,,,,,1726.6710096999886,1726.6710096999886,1726.6710096999886,1726.6710096999886,1726.6710096999886,1726.6710096999886,1726.6710096999886,1726.6710096999886,None,None,None,,,,,,,,,,,1715.643034099994,1715.643034099994,space,7.720129900000757,1724.4430905999907,1724.4430905999907,1726.6710096999886,None,,,,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
G,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,1726.6710096999886,1727.723462599999,,,,,,,1729.9574432999943,1729.9574432999943,1729.9574432999943,1729.9574432999943,1729.9574432999943,1729.9574432999943,1729.9574432999943,1729.9574432999943,None,None,None,,,,,,,,,,,1726.6710096999886,1726.6710096999886,None,,1727.723462599999,1727.723462599999,1729.9574432999943,c,1726.6710096999886,1726.6710096999886,1.0561263999989023,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,1729.9574432999943,1731.0255831999966,,,,,,,1733.0549428999948,1733.0549428999948,1733.0549428999948,1733.0549428999948,1733.0549428999948,1733.0549428999948,1733.0549428999948,1733.0549428999948,None,None,None,,,,,,,,,,,1729.9574432999943,1729.9574432999943,None,,1731.0255831999966,1731.0255831999966,1733.0549428999948,n,1729.9574432999943,1729.9574432999943,1.713794000010239,,2,001,2024-06-04_13h44.20.028,robot_nback_sign,2022.2.5,60.02581109790168,
