sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
F,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
F,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
W,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
V,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2
Q,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,2
M,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,2
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
K,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
S,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
S,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
V,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
K,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
K,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
G,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
K,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
F,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
N,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
K,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,2
L,True,2,letter,1,False,True,robot_stimuli\\filler.mp4,2
L_Base_Z_Back,False,2,robot,2,True,False,robot_stimuli\L_Base_Z_Back.mp4,2
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
L_Base_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
R_Base_Y_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
L_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,2
L_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,2
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
L_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,2
L_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
L_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
L_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Z_For.mp4,2
L_Arm_Y_Back,True,2,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
L_Base_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,2
R_Head_X_For,False,2,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,2
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,2
L_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
R_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,2
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
R_Arm_X_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2
R_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,2
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,2
R_Arm_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,2
L_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,2
L_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,2
L_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,2
R_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,2
R_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,2
R_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,2
R_Torso_X_For,True,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,2
L_Head_X_For,False,2,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,2
L_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
R_Base_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,2
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,2
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,2
R_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,2
R_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,2
R_Arm_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,2
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,2
R_Arm_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,2
L_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
L_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
L_Arm_X_Back,True,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
L_Base_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
L_Base_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
L_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,2
R_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,2
L_Torso_Y_Back,True,2,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,2
R_Head_Y_Back,False,2,robot,2,False,True,robot_stimuli\R_Head_Y_Back.mp4,2
L_Arm_Z_Back,False,1,robot,2,True,False,robot_stimuli\L_Arm_Z_Back.mp4,2
L_Head_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,2
L_Torso_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,2
R_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,2
L_Torso_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,2
R_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
R_Arm_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,2
R_Head_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,2
L_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,2
L_Base_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,2
L_Base_Y_Back,True,1,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,2
L_Head_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,2
L_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,2
R_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
L_Head_X_For,False,1,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,2
L_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,2
L_Base_X_For,False,1,robot,2,False,False,robot_stimuli\L_Base_X_For.mp4,2
L_Arm_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
L_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,2
R_Head_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
L_Head_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_For.mp4,2
L_Head_Z_For,True,1,robot,2,False,False,robot_stimuli\L_Head_Z_For.mp4,2
L_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
R_Head_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,2
R_Head_Y_For,True,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,2
R_Head_Y_For,True,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,2
L_Head_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_For.mp4,2
L_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,2
L_Base_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,2
L_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,2
L_Arm_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
L_Arm_Y_Back,True,1,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
R_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2
R_Arm_X_For,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,2
L_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
L_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,2
R_Torso_X_For,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,2
R_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,2
R_Arm_X_Back,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,2
R_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,2
R_Arm_Z_Back,True,1,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,2
R_Head_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
L_Head_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,2
R_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,2
R_Head_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
R_Head_Z_For,True,1,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
R_Head_Z_For,True,1,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
L_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,2
L_Head_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,2
L_Torso_X_For,False,1,robot,2,False,True,robot_stimuli\L_Torso_X_For.mp4,2
R_Torso_X_Back,False,3,robot,2,True,False,robot_stimuli\R_Torso_X_Back.mp4,2
L_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
L_Torso_Z_For,False,3,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,2
L_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,2
R_Torso_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,2
L_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,2
R_Base_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
L_Base_Z_For,False,3,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,2
L_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,2
R_Torso_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,2
L_Base_Z_For,True,3,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,2
L_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,2
L_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,2
R_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
L_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,2
R_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,2
R_Torso_X_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,2
L_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,2
R_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,2
L_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,2
L_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,2
R_Base_X_Back,True,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,2
L_Head_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,2
L_Torso_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,2
R_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,2
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,2
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,2
R_Torso_X_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,2
L_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,2
R_Head_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,2
R_Base_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,2
L_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,2
L_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,2
L_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,2
L_Arm_Z_Back,True,3,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,2
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,2
L_Base_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,2
R_Base_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,2
R_Torso_Y_For,True,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,2
R_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,2
R_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,2
L_Base_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,2
R_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,2
R_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,2
L_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,2
L_Head_Z_For,False,3,robot,2,False,False,robot_stimuli\L_Head_Z_For.mp4,2
R_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,2
L_Arm_X_For,True,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,2
L_Head_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,2
R_Torso_Z_Back,True,3,robot,2,False,True,robot_stimuli\R_Torso_Z_Back.mp4,2
R,False,1,letter,3,True,False,robot_stimuli\\filler.mp4,2
R,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
R,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
F,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
T,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
H,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
J,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
K,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
F,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Q,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
T,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
X,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
G,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
M,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
M,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
D,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
L,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
J,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Q,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,2
L,False,1,letter,3,False,True,robot_stimuli\\filler.mp4,2
