sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,8,8,8,,,,,,,,,,,,,473.1040014,473.1040014,None,,473.1040014,474.17655000000013,474.17655000000013,474.17655000000013,474.17655000000013,474.17655000000013,476.4049608999994,n,476.4049608999994,476.4049608999994,476.4049608999994,476.4049608999994,476.4049608999994,476.4049608999994,476.4049608999994,476.4049608999994,None,None,None,473.1040014,473.1040014,1.4454644999996162,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,9,9,9,,,,,,,,,,,,,476.4049608999994,476.4049608999994,None,,476.4049608999994,477.4781231999996,477.4781231999996,477.4781231999996,477.4781231999996,477.4781231999996,479.70893950000027,n,479.70893950000027,479.70893950000027,479.70893950000027,479.70893950000027,479.70893950000027,479.70893950000027,479.70893950000027,479.70893950000027,None,None,None,476.4049608999994,476.4049608999994,0.8309789000004457,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
J,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,10,10,10,,,,,,,,,,,,,479.70893950000027,479.70893950000027,None,,479.70893950000027,480.7728678000003,480.7728678000003,480.7728678000003,480.7728678000003,480.7728678000003,482.80315280000013,c,482.80315280000013,482.80315280000013,482.80315280000013,482.80315280000013,482.80315280000013,482.80315280000013,482.80315280000013,482.80315280000013,None,None,None,479.70893950000027,479.70893950000027,1.5532173000001421,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
S,True,2,letter,1,False,True,robot_stimuli\\filler.mp4,6,0,0,0,0,0,11,11,11,,,,,,,,,,,,,482.80315280000013,482.80315280000013,None,,482.80315280000013,483.8731293000001,483.8731293000001,483.8731293000001,483.8731293000001,483.8731293000001,485.94163599999956,c,485.94163599999956,501.9548585000002,485.94163599999956,501.9548585000002,485.94163599999956,501.9548585000002,485.94163599999956,501.9548585000002,29.845679012345677,12.189464500000213,space,482.80315280000013,482.80315280000013,1.4682841000003464,15.966889600000286,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
M,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,12,12,12,,,,,,,,,,,,,501.9548585000002,501.9548585000002,space,5.802161999999953,507.77479799999946,508.8460193000001,508.8460193000001,508.8460193000001,508.8460193000001,508.8460193000001,511.0750670999996,None,511.0750670999996,511.0750670999996,511.0750670999996,511.0750670999996,511.0750670999996,511.0750670999996,511.0750670999996,511.0750670999996,None,None,None,,,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
J,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,13,13,13,,,,,,,,,,,,,511.0750670999996,511.0750670999996,None,,511.0750670999996,512.1408933000002,512.1408933000002,512.1408933000002,512.1408933000002,512.1408933000002,514.1773219999995,n,514.1773219999995,514.1773219999995,514.1773219999995,514.1773219999995,514.1773219999995,514.1773219999995,514.1773219999995,514.1773219999995,None,None,None,511.0750670999996,511.0750670999996,1.503985699999248,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,14,14,14,,,,,,,,,,,,,514.1773219999995,514.1773219999995,None,,514.1773219999995,,515.2558119999994,515.2558119999994,515.2558119999994,515.2558119999994,517.2836888000002,n,517.2836888000002,517.2836888000002,517.2836888000002,517.2836888000002,517.2836888000002,517.2836888000002,517.2836888000002,517.2836888000002,None,None,None,514.1773219999995,514.1773219999995,1.3259864000001471,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
M,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,15,15,15,,,,,,,,,,,,,517.2836888000002,517.2836888000002,None,,517.2836888000002,518.3573336999998,518.3573336999998,518.3573336999998,518.3573336999998,518.3573336999998,520.3899708999998,None,520.3899708999998,520.3899708999998,520.3899708999998,520.3899708999998,520.3899708999998,520.3899708999998,520.3899708999998,520.3899708999998,None,None,None,517.2836888000002,517.2836888000002,,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,6,0,0,0,0,0,16,16,16,,,,,,,,,,,,,520.3899708999998,520.3899708999998,None,,520.3899708999998,521.4595475999995,521.4595475999995,521.4595475999995,521.4595475999995,521.4595475999995,523.6934468,n,523.6934468,523.6934468,523.6934468,523.6934468,523.6934468,523.6934468,523.6934468,523.6934468,None,None,None,520.3899708999998,520.3899708999998,0.7617559000000256,,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L,True,3,letter,1,False,True,robot_stimuli\\filler.mp4,6,0,0,0,0,0,17,17,17,,,,,,,,,,,,,523.6934468,523.6934468,None,,523.6934468,,524.7735830000001,524.7735830000001,524.7735830000001,524.7735830000001,526.8327211999995,c,526.8327211999995,538.7347042000001,526.8327211999995,538.7347042000001,526.8327211999995,538.7347042000001,526.8327211999995,538.7347042000001,45.4320987654321,9.727111200000763,space,523.6934468,523.6934468,1.6645607999998902,11.86068449999948,,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
R_Torso_Y_Back,False,1,robot,2,True,False,robot_stimuli\R_Torso_Y_Back.mp4,6,0,0,0,0,0,18,18,18,,,,,,,,,,,,,538.7347042000001,538.7347042000001,space,7.783575999999812,546.5417263999998,547.6628172999999,,547.6628172999999,547.6628172999999,547.6628172999999,,n,551.2943887000001,551.2943887000001,551.2943887000001,551.2943887000001,551.2943887000001,551.2943887000001,551.2943887000001,551.2943887000001,None,None,None,,,3.021774699999696,,547.6628172999999,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Base_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,6,0,0,0,0,0,19,19,19,,,,,,,,,,,,,551.2943887000001,551.2943887000001,None,,551.2943887000001,,,552.4058193000001,552.4058193000001,552.4058193000001,,None,555.9922299999998,555.9922299999998,555.9922299999998,555.9922299999998,555.9922299999998,555.9922299999998,555.9922299999998,555.9922299999998,None,None,None,551.2943887000001,551.2943887000001,,,552.4058193000001,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Base_Y_Back,True,1,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,6,0,0,0,0,0,20,20,20,,,,,,,,,,,,,555.9922299999998,555.9922299999998,None,,555.9922299999998,557.0837304999995,,557.0837304999995,557.0837304999995,557.0837304999995,,c,560.6526619999995,560.6526619999995,560.6526619999995,560.6526619999995,560.6526619999995,560.6526619999995,560.6526619999995,560.6526619999995,None,None,None,555.9922299999998,555.9922299999998,2.585460599999351,,557.0837304999995,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,6,0,0,0,0,0,21,21,21,,,,,,,,,,,,,560.6526619999995,560.6526619999995,None,,560.6526619999995,561.7546450999998,,561.7546450999998,561.7546450999998,561.7546450999998,,c,565.2755668999998,565.2755668999998,565.2755668999998,565.2755668999998,565.2755668999998,565.2755668999998,565.2755668999998,565.2755668999998,None,None,None,560.6526619999995,560.6526619999995,2.795351699999628,,561.7546450999998,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Torso_Z_Back,True,1,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,6,0,0,0,0,0,22,22,22,,,,,,,,,,,,,565.2755668999998,565.2755668999998,None,,565.2755668999998,566.3657832999997,,566.3657832999997,566.3657832999997,566.3657832999997,,c,569.8776558999998,569.8776558999998,569.8776558999998,569.8776558999998,569.8776558999998,569.8776558999998,569.8776558999998,569.8776558999998,None,None,None,565.2755668999998,565.2755668999998,2.9908894999998665,,566.3657832999997,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
R_Base_Y_For,False,1,robot,2,False,True,robot_stimuli\R_Base_Y_For.mp4,6,0,0,0,0,0,23,23,23,,,,,,,,,,,,,569.8776558999998,569.8776558999998,None,,569.8776558999998,,,570.9893047999994,570.9893047999994,570.9893047999994,,n,574.6716374999996,585.1446451000002,574.6716374999996,585.1446451000002,574.6716374999996,585.1446451000002,574.6716374999996,585.1446451000002,1.9135802469135765,8.71972520000054,space,569.8776558999998,569.8776558999998,1.319646300000386,10.405120499999612,570.9893047999994,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Head_Y_Back,False,2,robot,2,True,False,robot_stimuli\L_Head_Y_Back.mp4,6,0,0,0,0,0,24,24,24,,,,,,,,,,,,,585.1446451000002,585.1446451000002,space,8.548835000000508,593.7250544999997,594.8236876999999,,594.8236876999999,594.8236876999999,594.8236876999999,,None,598.4534384999997,598.4534384999997,598.4534384999997,598.4534384999997,598.4534384999997,598.4534384999997,598.4534384999997,598.4534384999997,None,None,None,,,,,594.8236876999999,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,6,0,0,0,0,0,25,25,25,,,,,,,,,,,,,598.4534384999997,598.4534384999997,None,,598.4534384999997,599.5557165,,599.5557165,599.5557165,599.5557165,,n,603.2112609999995,603.2112609999995,603.2112609999995,603.2112609999995,603.2112609999995,603.2112609999995,603.2112609999995,603.2112609999995,None,None,None,598.4534384999997,598.4534384999997,2.802274399999078,,599.5557165,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Head_Y_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,6,0,0,0,0,0,26,26,26,,,,,,,,,,,,,603.2112609999995,603.2112609999995,None,,603.2112609999995,,,604.3188381,604.3188381,604.3188381,,c,607.9640085000001,607.9640085000001,607.9640085000001,607.9640085000001,607.9640085000001,607.9640085000001,607.9640085000001,607.9640085000001,None,None,None,603.2112609999995,603.2112609999995,1.2709705999996004,,604.3188381,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,6,0,0,0,0,0,27,27,27,,,,,,,,,,,,,607.9640085000001,607.9640085000001,None,,607.9640085000001,609.0668737999995,,609.0668737999995,609.0668737999995,609.0668737999995,,n,612.7111564999996,612.7111564999996,612.7111564999996,612.7111564999996,612.7111564999996,612.7111564999996,612.7111564999996,612.7111564999996,None,None,None,607.9640085000001,607.9640085000001,3.0737073999998756,,609.0668737999995,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,6,0,0,0,0,0,28,28,28,,,,,,,,,,,,,612.7111564999996,612.7111564999996,None,,612.7111564999996,,,613.8209678000003,613.8209678000003,613.8209678000003,,n,617.4703559,617.4703559,617.4703559,617.4703559,617.4703559,617.4703559,617.4703559,617.4703559,None,None,None,612.7111564999996,612.7111564999996,2.5611847000000125,,613.8209678000003,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Torso_Z_For,True,2,robot,2,False,True,robot_stimuli\L_Torso_Z_For.mp4,6,0,0,0,0,0,29,29,29,,,,,,,,,,,,,617.4703559,617.4703559,None,,617.4703559,618.5584297999994,,618.5584297999994,618.5584297999994,618.5584297999994,,c,622.2439119999999,625.666416,622.2439119999999,625.666416,622.2439119999999,625.666416,622.2439119999999,625.666416,24.44444444444444,2.1087508000000525,space,617.4703559,617.4703559,1.991836099999091,3.3770516000004136,618.5584297999994,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
R_Head_X_Back,False,3,robot,2,True,False,robot_stimuli\R_Head_X_Back.mp4,6,0,0,0,0,0,30,30,30,,,,,,,,,,,,,625.666416,625.666416,space,9.939584699999614,635.6252311999997,636.7221509000001,,636.7221509000001,636.7221509000001,636.7221509000001,,n,640.3573150000002,640.3573150000002,640.3573150000002,640.3573150000002,640.3573150000002,640.3573150000002,640.3573150000002,640.3573150000002,None,None,None,,,2.4837829999996757,,636.7221509000001,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Head_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,6,0,0,0,0,0,31,31,31,,,,,,,,,,,,,640.3573150000002,640.3573150000002,None,,640.3573150000002,641.4427805999994,,641.4427805999994,641.4427805999994,641.4427805999994,,n,645.0861482999999,645.0861482999999,645.0861482999999,645.0861482999999,645.0861482999999,645.0861482999999,645.0861482999999,645.0861482999999,None,None,None,640.3573150000002,640.3573150000002,2.1542982999999367,,641.4427805999994,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Torso_X_For,False,3,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,6,0,0,0,0,0,32,32,32,,,,,,,,,,,,,645.0861482999999,645.0861482999999,None,,645.0861482999999,646.1880491000002,,646.1880491000002,646.1880491000002,646.1880491000002,,c,649.83853,649.83853,649.83853,649.83853,649.83853,649.83853,649.83853,649.83853,None,None,None,645.0861482999999,645.0861482999999,2.6085786999992706,,646.1880491000002,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
R_Head_X_Back,True,3,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,6,0,0,0,0,0,33,33,33,,,,,,,,,,,,,649.83853,649.83853,None,,649.83853,650.9262811999997,,650.9262811999997,650.9262811999997,650.9262811999997,,n,654.5706856999996,654.5706856999996,654.5706856999996,654.5706856999996,654.5706856999996,654.5706856999996,654.5706856999996,654.5706856999996,None,None,None,649.83853,649.83853,2.302378000000317,,650.9262811999997,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Head_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,6,0,0,0,0,0,34,34,34,,,,,,,,,,,,,654.5706856999996,654.5706856999996,None,,654.5706856999996,655.6701519999997,,655.6701519999997,655.6701519999997,655.6701519999997,,None,659.3205520000001,659.3205520000001,659.3205520000001,659.3205520000001,659.3205520000001,659.3205520000001,659.3205520000001,659.3205520000001,None,None,None,654.5706856999996,654.5706856999996,,,655.6701519999997,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
L_Head_Z_For,False,3,robot,2,False,True,robot_stimuli\L_Head_Z_For.mp4,6,0,0,0,0,0,35,35,35,,,,,,,,,,,,,659.3205520000001,659.3205520000001,None,,659.3205520000001,660.4089070999999,,660.4089070999999,660.4089070999999,660.4089070999999,,n,664.0925257999997,680.7921924000002,664.0925257999997,680.7921924000002,664.0925257999997,680.7921924000002,664.0925257999997,680.7921924000002,29.999999999999993,15.147465200000624,space,659.3205520000001,659.3205520000001,1.6452416999991328,16.640765699999974,660.4089070999999,,,,,,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7921924000002,680.7921924000002,680.7921924000002,c,14.852496199999223,,,,,,,,,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
D,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,703.2753744000001,704.3420164999998,,,,,,,706.3691716000003,706.3691716000003,706.3691716000003,706.3691716000003,706.3691716000003,706.3691716000003,706.3691716000003,706.3691716000003,None,None,None,,,,,,,,,,,695.7140717000002,695.7140717000002,space,7.540155400000003,704.3420164999998,704.3420164999998,706.3691716000003,None,,,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,1,1,1,,,,,,,,,,,,,706.3691716000003,707.4302058000003,,,,,,,709.4562305999998,709.4562305999998,709.4562305999998,709.4562305999998,709.4562305999998,709.4562305999998,709.4562305999998,709.4562305999998,None,None,None,,,,,,,,,,,706.3691716000003,706.3691716000003,None,,707.4302058000003,707.4302058000003,709.4562305999998,None,706.3691716000003,706.3691716000003,,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,709.4562305999998,710.5143557000001,,,,,,,712.5419482999996,712.5419482999996,712.5419482999996,712.5419482999996,712.5419482999996,712.5419482999996,712.5419482999996,712.5419482999996,None,None,None,,,,,,,,,,,709.4562305999998,709.4562305999998,None,,710.5143557000001,710.5143557000001,712.5419482999996,n,709.4562305999998,709.4562305999998,0.7624244999997245,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,3,3,3,,,,,,,,,,,,,712.5419482999996,713.5945727999997,,,,,,,715.8237824999997,715.8237824999997,715.8237824999997,715.8237824999997,715.8237824999997,715.8237824999997,715.8237824999997,715.8237824999997,None,None,None,,,,,,,,,,,712.5419482999996,712.5419482999996,None,,713.5945727999997,713.5945727999997,715.8237824999997,n,712.5419482999996,712.5419482999996,0.8755406000000221,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,4,4,4,,,,,,,,,,,,,715.8237824999997,716.8799706,,,,,,,718.9059212000002,718.9059212000002,718.9059212000002,718.9059212000002,718.9059212000002,718.9059212000002,718.9059212000002,718.9059212000002,None,None,None,,,,,,,,,,,715.8237824999997,715.8237824999997,None,,716.8799706,716.8799706,718.9059212000002,n,715.8237824999997,715.8237824999997,0.9580898999993224,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,6,,,,,,,,,0,5,5,5,,,,,,,,,,,,,718.9059212000002,719.9627576000003,,,,,,,721.9901939000001,721.9901939000001,721.9901939000001,721.9901939000001,721.9901939000001,721.9901939000001,721.9901939000001,721.9901939000001,None,None,None,,,,,,,,,,,718.9059212000002,718.9059212000002,None,,719.9627576000003,719.9627576000003,721.9901939000001,c,718.9059212000002,718.9059212000002,0.9618448000001081,,6,001,2024-06-07_15h40.50.491,robot_nback_sign,2022.2.5,60.07857075489853,
