sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
N,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
C,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
Q,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
M,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
M,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
J,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
G,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,12
G,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,12
R_Torso_X_For,False,1,robot,2,True,False,robot_stimuli\R_Torso_X_For.mp4,12
L_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,12
R_Head_X_For,False,1,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,12
R_Head_X_For,True,1,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,12
L_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,12
L_Arm_Z_Back,True,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,12
R_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
R_Arm_X_For,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
R_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,12
R_Base_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Base_X_Back,True,1,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Arm_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,12
R_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,12
R_Arm_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12
L_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,12
L_Torso_X_Back,True,1,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,12
L_Base_X_For,False,1,robot,2,False,False,robot_stimuli\L_Base_X_For.mp4,12
R_Torso_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
R_Head_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,12
R_Head_Y_For,True,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,12
L_Head_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,12
R_Base_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,12
R_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,12
L_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,12
R_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,12
R_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,12
R_Head_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,12
L_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,12
L_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,12
R_Base_X_For,False,1,robot,2,False,False,robot_stimuli\R_Base_X_For.mp4,12
R_Base_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,12
R_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,12
L_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,12
R_Head_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Head_Y_For.mp4,12
L_Base_X_For,False,1,robot,2,False,False,robot_stimuli\L_Base_X_For.mp4,12
L_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,12
L_Base_Z_Back,True,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,12
L_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,12
R_Arm_X_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
L_Base_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,12
R_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
R_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,12
R_Head_Z_Back,True,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,12
R_Head_Z_Back,True,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,12
R_Head_X_For,False,1,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,12
R_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,12
R_Torso_Z_For,True,1,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,12
R_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Arm_Y_Back,False,1,robot,2,False,True,robot_stimuli\R_Arm_Y_Back.mp4,12
R_Base_Z_For,False,3,robot,2,True,False,robot_stimuli\R_Base_Z_For.mp4,12
R_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
L_Base_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,12
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
R_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
L_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,12
L_Head_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,12
R_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
L_Torso_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12
L_Head_Z_Back,True,3,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,12
R_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,12
R_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
R_Base_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Base_Y_Back,True,3,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,12
R_Arm_X_For,True,3,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
R_Base_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,12
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
L_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,12
L_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,12
R_Torso_Y_For,True,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12
R_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
R_Torso_Y_For,True,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
L_Torso_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12
R_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Base_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Base_X_Back,True,3,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12
R_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,12
L_Base_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,12
L_Head_X_For,False,3,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,12
L_Base_X_For,False,3,robot,2,False,False,robot_stimuli\L_Base_X_For.mp4,12
L_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,12
L_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,12
R_Torso_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,12
R_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,12
L_Arm_X_For,True,3,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,12
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12
L_Torso_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12
L_Head_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,12
L_Torso_Y_Back,True,3,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12
L_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,12
R_Arm_X_For,False,3,robot,2,False,False,robot_stimuli\R_Arm_X_For.mp4,12
L_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,12
L_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,12
L_Torso_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,12
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,12
R_Torso_Z_Back,False,3,robot,2,False,True,robot_stimuli\R_Torso_Z_Back.mp4,12
R_Arm_X_For,False,2,robot,2,True,False,robot_stimuli\R_Arm_X_For.mp4,12
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,12
R_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,12
L_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,12
L_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,12
L_Head_X_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,12
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Head_X_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,12
L_Head_X_For,False,2,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,12
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,12
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Head_Y_For,True,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
R_Head_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,12
L_Head_Y_For,True,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Head_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,12
R_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,12
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,12
L_Head_Y_For,True,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,12
R_Base_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,12
R_Base_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Base_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,12
R_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,12
L_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,12
R_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,12
R_Torso_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,12
L_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,12
R_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,12
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,12
L_Arm_X_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,12
R_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,12
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,12
R_Head_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,12
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,12
L_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,12
L_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,12
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,12
R_Base_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,12
L_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,12
R_Torso_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,12
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,12
R_Torso_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,12
R_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,12
R_Base_Z_For,False,2,robot,2,False,True,robot_stimuli\R_Base_Z_For.mp4,12
K,False,1,letter,3,True,False,robot_stimuli\\filler.mp4,12
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
L,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
S,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
V,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
S,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
R,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
T,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
N,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
N,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
N,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
G,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
L,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
Z,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
S,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
K,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
M,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
M,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
X,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
T,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,12
H,False,1,letter,3,False,True,robot_stimuli\\filler.mp4,12
G,False,2,letter,3,True,False,robot_stimuli\\filler.mp4,12
