sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['R_Torso_Z_For', 'L_Torso_Y_For', 'L_Arm_X_For', 'L_Arm_Y_For', 'R_Arm_X_For', 'L_Torso_X_Back']",False,L_Head_Y_For,6,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,21
"['R_Head_X_For', 'R_Arm_Y_Back', 'R_Torso_Z_For', 'L_Torso_X_For', 'L_Base_X_For', 'L_Torso_Y_For']",False,R_Head_Z_For,6,robot,1,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,21
"['L_Head_Z_For', 'L_Torso_X_For', 'R_Torso_Z_Back', 'R_Base_X_Back', 'R_Torso_Y_Back', 'R_Arm_Z_For']",False,L_Torso_Z_Back,6,robot,1,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,21
"['L_Head_Z_Back', 'L_Base_X_For', 'R_Arm_Y_Back', 'L_Torso_Y_Back', 'L_Head_Z_For', 'R_Base_Y_For']",True,L_Torso_Y_Back,6,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,21
"['R_Arm_X_Back', 'L_Base_Z_Back', 'R_Head_Y_For', 'L_Head_Z_For', 'R_Torso_X_For', 'L_Arm_X_Back']",True,L_Head_Z_For,6,robot,1,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,21
"['R_Torso_X_Back', 'L_Torso_Z_For', 'R_Base_Z_Back', 'R_Base_Y_Back', 'L_Torso_X_For', 'L_Head_X_For']",False,R_Arm_Y_For,6,robot,1,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,21
"['L_Arm_X_For', 'L_Arm_Y_For', 'L_Head_Y_For', 'L_Torso_X_Back', 'L_Arm_X_Back', 'R_Head_X_For']",True,L_Arm_X_Back,6,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,21
"['L_Torso_Y_For', 'L_Arm_Y_For', 'L_Torso_X_For', 'L_Torso_Z_Back', 'R_Base_Y_Back', 'L_Head_Z_For']",True,L_Head_Z_For,6,robot,1,False,True,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,21
"['L_Base_Y_Back', 'L_Base_X_For', 'R_Base_Z_Back', 'R_Arm_X_Back']",False,R_Torso_Z_Back,4,robot,1,True,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,21
"['R_Head_Z_For', 'L_Base_Z_For', 'L_Torso_Y_Back', 'L_Arm_Z_For']",False,L_Torso_X_For,4,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Torso_X_For.mp4,21
"['L_Torso_Z_Back', 'R_Torso_Y_For', 'R_Base_Y_For', 'R_Torso_Y_Back']",True,L_Torso_Z_Back,4,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,21
"['L_Arm_Y_For', 'R_Base_Z_Back', 'L_Base_Y_For', 'R_Arm_X_Back']",False,R_Head_X_Back,4,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,21
"['R_Base_Y_Back', 'R_Base_Z_For', 'L_Head_Z_For', 'L_Torso_X_Back']",False,R_Arm_X_Back,4,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,21
"['L_Head_Y_Back', 'L_Arm_Z_Back', 'R_Head_Y_For', 'R_Arm_Z_Back']",True,L_Head_Y_Back,4,robot,1,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,21
"['L_Head_Y_Back', 'R_Torso_X_Back', 'R_Torso_Z_For', 'L_Arm_Z_Back']",True,L_Arm_Z_Back,4,robot,1,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,21
"['L_Arm_X_For', 'L_Base_Z_For', 'R_Base_Y_Back', 'R_Torso_X_For']",True,L_Arm_X_For,4,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,21
"['L_Base_Y_For', 'L_Torso_Y_For', 'R_Head_Z_Back', 'R_Torso_Y_For']",False,L_Head_Y_For,4,robot,1,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,21
"['R_Head_Y_Back', 'L_Base_Z_Back', 'L_Head_Z_Back', 'L_Torso_X_Back']",True,L_Head_Z_Back,4,robot,1,False,True,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,21
"['C', 'P', 'H', 'T']",True,T,4,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['X', 'K', 'B', 'T']",True,T,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['B', 'Q', 'R', 'V']",True,Q,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['B', 'L', 'T', 'H']",True,L,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['J', 'R', 'H', 'N']",False,F,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['N', 'K', 'M', 'P']",False,W,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['J', 'V', 'X', 'P']",False,F,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['C', 'R', 'J', 'L']",False,D,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['S', 'K', 'G', 'Z']",True,G,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['G', 'F', 'J', 'Q']",False,M,4,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['P', 'N', 'C', 'Z', 'D', 'V']",True,V,6,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['M', 'J', 'P', 'C', 'G', 'D']",False,W,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['S', 'H', 'M', 'D', 'X', 'N']",True,S,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['R', 'H', 'X', 'M', 'F', 'L']",True,R,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['X', 'H', 'R', 'Z', 'N', 'P']",False,G,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['D', 'K', 'C', 'J', 'W', 'N']",False,F,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['C', 'M', 'P', 'N', 'L', 'D']",False,V,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['Q', 'V', 'W', 'G', 'M', 'B']",True,B,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['Z', 'Q', 'R', 'N', 'J', 'T']",True,T,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['H', 'K', 'Q', 'X', 'D', 'N']",False,Z,6,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['D', 'W']",False,P,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['P', 'S']",False,M,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['W', 'V']",True,V,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['K', 'C']",True,C,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['L', 'D']",True,L,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['M', 'K']",False,T,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['W', 'M']",True,M,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['G', 'F']",True,F,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['K', 'W']",False,L,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['Q', 'J']",False,K,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21
"['R_Torso_Y_For', 'L_Torso_Y_For', 'R_Torso_X_For', 'R_Head_X_Back']",True,R_Torso_Y_For,4,robot,3,True,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,21
"['L_Head_X_Back', 'L_Base_Z_Back', 'R_Base_Y_For', 'L_Arm_X_For']",False,R_Torso_Z_Back,4,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,21
"['R_Torso_Z_For', 'L_Torso_Y_For', 'R_Head_X_For', 'L_Head_X_Back']",True,L_Torso_Y_For,4,robot,3,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,21
"['L_Head_X_Back', 'L_Torso_X_Back', 'L_Head_Z_For', 'L_Arm_Z_For']",False,R_Torso_X_Back,4,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,21
"['R_Head_X_For', 'L_Base_X_Back', 'L_Torso_Z_Back', 'R_Head_X_Back']",True,L_Torso_Z_Back,4,robot,3,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,21
"['R_Head_X_For', 'R_Torso_Y_Back', 'R_Base_Y_For', 'L_Base_X_Back']",False,L_Arm_X_For,4,robot,3,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,21
"['R_Base_X_For', 'R_Torso_Z_Back', 'R_Head_Z_For', 'L_Head_Y_For']",True,R_Torso_Z_Back,4,robot,3,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,21
"['L_Head_X_Back', 'L_Arm_X_Back', 'L_Arm_X_For', 'L_Torso_Z_Back']",True,L_Head_X_Back,4,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,21
"['L_Torso_Y_For', 'R_Base_X_For', 'R_Torso_Y_For', 'L_Arm_Z_For']",False,R_Torso_X_For,4,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,21
"['R_Head_Y_Back', 'L_Torso_Z_For', 'R_Torso_X_Back', 'R_Arm_Z_Back']",False,L_Base_X_For,4,robot,3,False,True,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,21
"['L_Base_Z_Back', 'R_Arm_X_Back']",False,R_Base_Y_Back,2,robot,3,True,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,21
"['R_Arm_X_Back', 'R_Head_X_For']",False,R_Arm_Z_Back,2,robot,3,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,21
"['L_Arm_X_Back', 'L_Torso_X_Back']",False,L_Torso_Y_For,2,robot,3,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,21
"['R_Head_X_Back', 'L_Torso_X_For']",True,R_Head_X_Back,2,robot,3,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,21
"['L_Arm_X_For', 'R_Base_Z_For']",True,L_Arm_X_For,2,robot,3,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,21
"['L_Head_Y_For', 'R_Base_Z_For']",True,R_Base_Z_For,2,robot,3,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,21
"['R_Torso_Z_Back', 'L_Head_Y_For']",True,L_Head_Y_For,2,robot,3,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,21
"['R_Base_X_For', 'L_Torso_Z_For']",False,R_Base_Z_Back,2,robot,3,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,21
"['R_Arm_Y_Back', 'L_Arm_Y_For']",False,R_Base_Z_Back,2,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,21
"['L_Head_Y_Back', 'R_Arm_Y_Back']",True,R_Arm_Y_Back,2,robot,3,False,True,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,21
"['L_Base_X_Back', 'R_Base_Y_Back', 'R_Torso_X_For', 'L_Arm_Y_For', 'L_Arm_X_Back', 'L_Base_Z_Back']",False,R_Head_Y_Back,6,robot,3,True,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,21
"['L_Head_Y_For', 'R_Torso_Z_For', 'R_Base_Z_Back', 'L_Base_Y_For', 'L_Base_X_For', 'R_Arm_Z_For']",True,R_Base_Z_Back,6,robot,3,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,21
