sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
L,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,9,9,9,,,,,,,,,,,,,951.6624070999999,951.6624070999999,None,,951.6624070999999,952.7279924,952.7279924,952.7279924,952.7279924,952.7279924,954.7561553999999,c,954.7561553999999,954.7561553999999,954.7561553999999,954.7561553999999,954.7561553999999,954.7561553999999,954.7561553999999,954.7561553999999,None,None,None,951.6624070999999,951.6624070999999,0.8265525000001617,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,10,10,10,,,,,,,,,,,,,954.7561553999999,954.7561553999999,None,,954.7561553999999,955.8271494,955.8271494,955.8271494,955.8271494,955.8271494,957.8518211,n,957.8518211,957.8518211,957.8518211,957.8518211,957.8518211,957.8518211,957.8518211,957.8518211,None,None,None,954.7561553999999,954.7561553999999,1.2011348999999427,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L,True,2,letter,1,False,True,robot_stimuli\\filler.mp4,4,0,0,0,0,0,11,11,11,,,,,,,,,,,,,957.8518211,957.8518211,None,,957.8518211,958.9311410999999,958.9311410999999,958.9311410999999,958.9311410999999,958.9311410999999,961.1868767999999,c,961.1868767999999,966.3889773000001,961.1868767999999,966.3889773000001,961.1868767999999,966.3889773000001,961.1868767999999,966.3889773000001,29.845679012345677,4.495472300000074,space,957.8518211,957.8518211,0.5995455000002039,5.151908299999832,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,12,12,12,,,,,,,,,,,,,966.3889773000001,966.3889773000001,space,3.8702577000001384,970.2795643,971.3502192000001,971.3502192000001,971.3502192000001,971.3502192000001,971.3502192000001,973.5742498,n,973.5742498,973.5742498,973.5742498,973.5742498,973.5742498,973.5742498,973.5742498,973.5742498,None,None,None,,,1.3898801000000276,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,13,13,13,,,,,,,,,,,,,973.5742498,973.5742498,None,,973.5742498,974.6475422999999,974.6475422999999,974.6475422999999,974.6475422999999,974.6475422999999,976.6784382000001,n,976.6784382000001,976.6784382000001,976.6784382000001,976.6784382000001,976.6784382000001,976.6784382000001,976.6784382000001,976.6784382000001,None,None,None,973.5742498,973.5742498,0.5967057000000295,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,14,14,14,,,,,,,,,,,,,976.6784382000001,976.6784382000001,None,,976.6784382000001,977.7492037,977.7492037,977.7492037,977.7492037,977.7492037,979.9759597,n,979.9759597,979.9759597,979.9759597,979.9759597,979.9759597,979.9759597,979.9759597,979.9759597,None,None,None,976.6784382000001,976.6784382000001,0.6147452000000158,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,15,15,15,,,,,,,,,,,,,979.9759597,979.9759597,None,,979.9759597,981.0446502,981.0446502,981.0446502,981.0446502,981.0446502,983.0762468,c,983.0762468,983.0762468,983.0762468,983.0762468,983.0762468,983.0762468,983.0762468,983.0762468,None,None,None,979.9759597,979.9759597,0.950820799999974,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
K,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,0,0,0,0,0,16,16,16,,,,,,,,,,,,,983.0762468,983.0762468,None,,983.0762468,984.1448323,984.1448323,984.1448323,984.1448323,984.1448323,986.1710539999999,c,986.1710539999999,986.1710539999999,986.1710539999999,986.1710539999999,986.1710539999999,986.1710539999999,986.1710539999999,986.1710539999999,None,None,None,983.0762468,983.0762468,1.2903446999998778,,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
W,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,4,0,0,0,0,0,17,17,17,,,,,,,,,,,,,986.1710539999999,986.1710539999999,None,,986.1710539999999,987.248979,987.248979,987.248979,987.248979,987.248979,989.5043727,n,989.5043727,992.9368282,989.5043727,992.9368282,989.5043727,992.9368282,989.5043727,992.9368282,47.43827160493827,3.1037630000000718,space,986.1710539999999,986.1710539999999,1.8903153000001112,3.370563700000048,,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_X_For,False,1,robot,2,True,False,robot_stimuli\R_Base_X_For.mp4,4,0,0,0,0,0,18,18,18,,,,,,,,,,,,,992.9368282,992.9368282,space,3.6906255999999757,996.6463337,997.7682015,,997.7682015,997.7682015,997.7682015,,None,1001.2927093999999,1001.2927093999999,1001.2927093999999,1001.2927093999999,1001.2927093999999,1001.2927093999999,1001.2927093999999,1001.2927093999999,None,None,None,,,,,997.7682015,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,4,0,0,0,0,0,19,19,19,,,,,,,,,,,,,1001.2927093999999,1001.2927093999999,None,,1001.2927093999999,1002.3934813000001,,1002.3934813000001,1002.3934813000001,1002.3934813000001,,n,1006.0475899,1006.0475899,1006.0475899,1006.0475899,1006.0475899,1006.0475899,1006.0475899,1006.0475899,None,None,None,1001.2927093999999,1001.2927093999999,1.7379856000000018,,1002.3934813000001,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,4,0,0,0,0,0,20,20,20,,,,,,,,,,,,,1006.0475899,1006.0475899,None,,1006.0475899,,,1007.1610507999999,1007.1610507999999,1007.1610507999999,,n,1010.8118996000001,1010.8118996000001,1010.8118996000001,1010.8118996000001,1010.8118996000001,1010.8118996000001,1010.8118996000001,1010.8118996000001,None,None,None,1006.0475899,1006.0475899,2.466446700000006,,1007.1610507999999,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,4,0,0,0,0,0,21,21,21,,,,,,,,,,,,,1010.8118996000001,1010.8118996000001,None,,1010.8118996000001,1011.9106606,,1011.9106606,1011.9106606,1011.9106606,,n,1015.5563539,1015.5563539,1015.5563539,1015.5563539,1015.5563539,1015.5563539,1015.5563539,1015.5563539,None,None,None,1010.8118996000001,1010.8118996000001,1.7566199999998844,,1011.9106606,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Z_Back,True,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,4,0,0,0,0,0,22,22,22,,,,,,,,,,,,,1015.5563539,1015.5563539,None,,1015.5563539,1016.6544291999999,,1016.6544291999999,1016.6544291999999,1016.6544291999999,,c,1020.2960874999999,1020.2960874999999,1020.2960874999999,1020.2960874999999,1020.2960874999999,1020.2960874999999,1020.2960874999999,1020.2960874999999,None,None,None,1015.5563539,1015.5563539,3.1801576999998815,,1016.6544291999999,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Z_Back,True,1,robot,2,False,True,robot_stimuli\L_Arm_Z_Back.mp4,4,0,0,0,0,0,23,23,23,,,,,,,,,,,,,1020.2960874999999,1020.2960874999999,None,,1020.2960874999999,1021.3871457,,1021.3871457,1021.3871457,1021.3871457,,c,1025.060494,1028.1729159,1025.060494,1028.1729159,1025.060494,1028.1729159,1025.060494,1028.1729159,36.94444444444444,2.4437900000000354,space,1020.2960874999999,1020.2960874999999,3.105162199999995,3.0546827999999095,1021.3871457,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Head_X_Back,False,2,robot,2,True,False,robot_stimuli\R_Head_X_Back.mp4,4,0,0,0,0,0,24,24,24,,,,,,,,,,,,,1028.1729159,1028.1729159,space,2.6937187000000904,1030.8960141,1031.9959472,,1031.9959472,1031.9959472,1031.9959472,,None,1035.6421293,1035.6421293,1035.6421293,1035.6421293,1035.6421293,1035.6421293,1035.6421293,1035.6421293,None,None,None,,,,,1031.9959472,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Torso_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,4,0,0,0,0,0,25,25,25,,,,,,,,,,,,,1035.6421293,1035.6421293,None,,1035.6421293,1036.74498,,1036.74498,1036.74498,1036.74498,,None,1040.4002137,1040.4002137,1040.4002137,1040.4002137,1040.4002137,1040.4002137,1040.4002137,1040.4002137,None,None,None,1035.6421293,1035.6421293,,,1036.74498,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,4,0,0,0,0,0,26,26,26,,,,,,,,,,,,,1040.4002137,1040.4002137,None,,1040.4002137,1041.5073712,,1041.5073712,1041.5073712,1041.5073712,,None,1045.1487637999999,1045.1487637999999,1045.1487637999999,1045.1487637999999,1045.1487637999999,1045.1487637999999,1045.1487637999999,1045.1487637999999,None,None,None,1040.4002137,1040.4002137,,,1041.5073712,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Torso_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,4,0,0,0,0,0,27,27,27,,,,,,,,,,,,,1045.1487637999999,1045.1487637999999,None,,1045.1487637999999,,,1046.2555102,1046.2555102,1046.2555102,,n,1049.8999412,1049.8999412,1049.8999412,1049.8999412,1049.8999412,1049.8999412,1049.8999412,1049.8999412,None,None,None,1045.1487637999999,1045.1487637999999,3.0271382999999332,,1046.2555102,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,4,0,0,0,0,0,28,28,28,,,,,,,,,,,,,1049.8999412,1049.8999412,None,,1049.8999412,1051.0072758,,1051.0072758,1051.0072758,1051.0072758,,c,1054.6476829,1054.6476829,1054.6476829,1054.6476829,1054.6476829,1054.6476829,1054.6476829,1054.6476829,None,None,None,1049.8999412,1049.8999412,1.7162149000000682,,1051.0072758,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Torso_Z_For,False,2,robot,2,False,True,robot_stimuli\L_Torso_Z_For.mp4,4,0,0,0,0,0,29,29,29,,,,,,,,,,,,,1054.6476829,1054.6476829,None,,1054.6476829,,,1055.7471235,1055.7471235,1055.7471235,,n,1059.4202151,1062.3644874,1059.4202151,1062.3644874,1059.4202151,1062.3644874,1059.4202151,1062.3644874,19.351851851851848,2.495312399999875,space,1054.6476829,1054.6476829,2.1273075999999946,2.902044599999954,1055.7471235,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Y_Back,False,3,robot,2,True,False,robot_stimuli\L_Arm_Y_Back.mp4,4,0,0,0,0,0,30,30,30,,,,,,,,,,,,,1062.3644874,1062.3644874,space,1.1437885000000279,1063.5297756,1064.6124971,,1064.6124971,1064.6124971,1064.6124971,,n,1068.260786,1068.260786,1068.260786,1068.260786,1068.260786,1068.260786,1068.260786,1068.260786,None,None,None,,,2.295190600000069,,1064.6124971,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,4,0,0,0,0,0,31,31,31,,,,,,,,,,,,,1068.260786,1068.260786,None,,1068.260786,1069.3461224999999,,1069.3461224999999,1069.3461224999999,1069.3461224999999,,n,1072.9961197999999,1072.9961197999999,1072.9961197999999,1072.9961197999999,1072.9961197999999,1072.9961197999999,1072.9961197999999,1072.9961197999999,None,None,None,1068.260786,1068.260786,3.553361900000027,,1069.3461224999999,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,4,0,0,0,0,0,32,32,32,,,,,,,,,,,,,1072.9961197999999,1072.9961197999999,None,,1072.9961197999999,1074.0755323,,1074.0755323,1074.0755323,1074.0755323,,n,1077.7292548,1077.7292548,1077.7292548,1077.7292548,1077.7292548,1077.7292548,1077.7292548,1077.7292548,None,None,None,1072.9961197999999,1072.9961197999999,1.8798284000001786,,1074.0755323,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L_Arm_Y_Back,True,3,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,4,0,0,0,0,0,33,33,33,,,,,,,,,,,,,1077.7292548,1077.7292548,None,,1077.7292548,1078.8226981,,1078.8226981,1078.8226981,1078.8226981,,n,1082.4622605,1082.4622605,1082.4622605,1082.4622605,1082.4622605,1082.4622605,1082.4622605,1082.4622605,None,None,None,1077.7292548,1077.7292548,1.62779230000001,,1078.8226981,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Arm_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,4,0,0,0,0,0,34,34,34,,,,,,,,,,,,,1082.4622605,1082.4622605,None,,1082.4622605,1083.5434508,,1083.5434508,1083.5434508,1083.5434508,,n,1087.1976981,1087.1976981,1087.1976981,1087.1976981,1087.1976981,1087.1976981,1087.1976981,1087.1976981,None,None,None,1082.4622605,1082.4622605,2.3487208999999893,,1083.5434508,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R_Base_Y_Back,True,3,robot,2,False,True,robot_stimuli\R_Base_Y_Back.mp4,4,0,0,0,0,0,35,35,35,,,,,,,,,,,,,1087.1976981,1087.1976981,None,,1087.1976981,,,1088.3066538,1088.3066538,1088.3066538,,c,1091.9757159,1095.3190046,1091.9757159,1095.3190046,1091.9757159,1095.3190046,1091.9757159,1095.3190046,50.67901234567901,2.3762844000000314,space,1087.1976981,1087.1976981,1.8489017000001695,3.2831593999999313,1088.3066538,,,,,,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.3190046,1095.3190046,1095.3190046,c,4.043773099999953,,,,,,,,,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
P,False,3,letter,1,True,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1104.6798399,1105.7370528,,,,,,,1107.7580613,1107.7580613,1107.7580613,1107.7580613,1107.7580613,1107.7580613,1107.7580613,1107.7580613,None,None,None,,,,,,,,,,,1099.4174322,1099.4174322,space,5.242131599999993,1105.7370528,1105.7370528,1107.7580613,None,,,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,1,1,1,,,,,,,,,,,,,1107.7580613,1108.8167661,,,,,,,1111.0412428,1111.0412428,1111.0412428,1111.0412428,1111.0412428,1111.0412428,1111.0412428,1111.0412428,None,None,None,,,,,,,,,,,1107.7580613,1107.7580613,None,,1108.8167661,1108.8167661,1111.0412428,None,1107.7580613,1107.7580613,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,1111.0412428,1112.1027451,,,,,,,1114.1253128,1114.1253128,1114.1253128,1114.1253128,1114.1253128,1114.1253128,1114.1253128,1114.1253128,None,None,None,,,,,,,,,,,1111.0412428,1111.0412428,None,,1112.1027451,1112.1027451,1114.1253128,None,1111.0412428,1111.0412428,,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,3,3,3,,,,,,,,,,,,,1114.1253128,1115.1842272,,,,,,,1117.2127019,1117.2127019,1117.2127019,1117.2127019,1117.2127019,1117.2127019,1117.2127019,1117.2127019,None,None,None,,,,,,,,,,,1114.1253128,1114.1253128,None,,1115.1842272,1115.1842272,1117.2127019,c,1114.1253128,1114.1253128,1.9874161000000186,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,4,4,4,,,,,,,,,,,,,1117.2127019,1118.2705306999999,,,,,,,1120.2935975,1120.2935975,1120.2935975,1120.2935975,1120.2935975,1120.2935975,1120.2935975,1120.2935975,None,None,None,,,,,,,,,,,1117.2127019,1117.2127019,None,,1118.2705306999999,1118.2705306999999,1120.2935975,n,1117.2127019,1117.2127019,0.8210532999999032,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,5,5,5,,,,,,,,,,,,,1120.2935975,1121.3506135,,,,,,,1123.5763938,1123.5763938,1123.5763938,1123.5763938,1123.5763938,1123.5763938,1123.5763938,1123.5763938,None,None,None,,,,,,,,,,,1120.2935975,1120.2935975,None,,1121.3506135,1121.3506135,1123.5763938,n,1120.2935975,1120.2935975,1.1487498999999843,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,4,,,,,,,,,0,6,6,6,,,,,,,,,,,,,1123.5763938,1124.6304956,,,,,,,1126.6542807,1126.6542807,1126.6542807,1126.6542807,1126.6542807,1126.6542807,1126.6542807,1126.6542807,None,None,None,,,,,,,,,,,1123.5763938,1123.5763938,None,,1124.6304956,1124.6304956,1126.6542807,c,1123.5763938,1123.5763938,1.6209900999999718,,4,001,2024-06-06_13h54.15.335,robot_nback_sign,2022.2.5,59.95139141183242,
