sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
W,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
B,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
B,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
F,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
F,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
K,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
Q,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
L,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
N,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
F,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
L,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,1,letter,1,False,True,robot_stimuli\\filler.mp4,18
L,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,18
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
R,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
W,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
X,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
G,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18
M,False,2,letter,1,False,True,robot_stimuli\\filler.mp4,18
L_Head_Z_Back,False,2,robot,2,True,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
L_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Base_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
L_Head_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,18
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Head_X_For,False,2,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
L_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,18
R_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,18
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
L_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18
L_Arm_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,18
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,18
L_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Head_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_X_Back.mp4,18
R_Base_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,18
L_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,18
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,18
R_Arm_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Head_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,18
L_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,18
R_Head_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,18
L_Arm_X_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,18
R_Head_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,18
R_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,18
L_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Z_For.mp4,18
L_Base_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,18
R_Arm_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,18
L_Base_Y_For,True,2,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,18
R_Arm_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,18
R_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Y_Back.mp4,18
L_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,18
R_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,18
R_Head_X_For,False,2,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
R_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,18
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,18
R_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,18
L_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_X_For.mp4,18
L_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,18
R_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Torso_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_For.mp4,18
R_Arm_X_Back,True,2,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
L_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,18
L_Head_X_For,False,2,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,18
R_Head_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,18
L_Head_X_For,True,2,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,18
L_Torso_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Torso_X_Back.mp4,18
L_Torso_X_For,False,2,robot,2,False,True,robot_stimuli\L_Torso_X_For.mp4,18
L_Torso_Y_For,False,1,robot,2,True,False,robot_stimuli\L_Torso_Y_For.mp4,18
L_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,18
L_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,18
R_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,18
R_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Arm_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,18
R_Arm_Z_For,True,1,robot,2,False,False,robot_stimuli\R_Arm_Z_For.mp4,18
L_Torso_Z_For,False,1,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,18
L_Torso_Z_For,True,1,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,18
L_Head_X_For,False,1,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,18
R_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,18
R_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
R_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
R_Torso_Z_Back,True,1,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
L_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
L_Torso_Y_Back,False,1,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,18
L_Torso_Y_Back,True,1,robot,2,False,False,robot_stimuli\L_Torso_Y_Back.mp4,18
R_Base_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,18
L_Head_X_For,False,1,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,18
R_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,18
R_Arm_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Torso_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,18
R_Torso_Y_Back,True,1,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,18
R_Torso_Y_Back,True,1,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,18
L_Head_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,18
R_Arm_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Head_X_For,False,1,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
R_Torso_Z_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
R_Base_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,18
L_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,18
R_Torso_Y_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,18
L_Arm_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,18
L_Base_X_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,18
R_Base_Z_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
L_Base_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Base_Y_For.mp4,18
R_Arm_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,18
R_Torso_X_For,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,18
R_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Torso_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,18
R_Arm_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Arm_X_Back,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Arm_X_Back,True,1,robot,2,False,False,robot_stimuli\R_Arm_X_Back.mp4,18
R_Head_X_For,False,1,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
L_Base_Z_Back,False,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,18
L_Base_Z_Back,True,1,robot,2,False,False,robot_stimuli\L_Base_Z_Back.mp4,18
R_Base_X_Back,False,1,robot,2,False,False,robot_stimuli\R_Base_X_Back.mp4,18
R_Base_Y_For,False,1,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,18
R_Base_Y_For,True,1,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,18
R_Base_X_For,False,1,robot,2,False,False,robot_stimuli\R_Base_X_For.mp4,18
R_Torso_Z_For,False,1,robot,2,False,True,robot_stimuli\R_Torso_Z_For.mp4,18
L_Arm_X_For,False,3,robot,2,True,False,robot_stimuli\L_Arm_X_For.mp4,18
R_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
R_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,18
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Torso_Z_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
R_Base_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Base_Y_For.mp4,18
L_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_Z_Back.mp4,18
R_Torso_X_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,18
R_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,18
R_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,18
L_Base_Z_For,False,3,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,18
R_Head_X_For,False,3,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
L_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,18
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,18
L_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,18
L_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,18
R_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,18
L_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\L_Torso_Z_Back.mp4,18
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
L_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,18
R_Arm_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,18
R_Torso_X_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,18
R_Torso_Y_For,False,3,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,18
R_Base_X_For,False,3,robot,2,False,False,robot_stimuli\R_Base_X_For.mp4,18
R_Torso_X_Back,True,3,robot,2,False,False,robot_stimuli\R_Torso_X_Back.mp4,18
L_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,18
L_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18
L_Arm_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,18
L_Base_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,18
L_Arm_Y_Back,True,3,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18
L_Base_X_For,False,3,robot,2,False,False,robot_stimuli\L_Base_X_For.mp4,18
L_Base_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,18
L_Arm_Y_Back,True,3,robot,2,False,False,robot_stimuli\L_Arm_Y_Back.mp4,18
L_Base_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,18
R_Head_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,18
L_Torso_Z_For,False,3,robot,2,False,False,robot_stimuli\L_Torso_Z_For.mp4,18
R_Torso_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,18
R_Base_Z_For,False,3,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,18
R_Head_Z_Back,False,3,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,18
L_Base_Y_Back,False,3,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,18
L_Head_Y_For,False,3,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,18
L_Head_X_Back,False,3,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,18
L_Base_Y_Back,True,3,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,18
L_Head_Y_For,True,3,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,18
L_Head_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,18
R_Head_X_For,False,3,robot,2,False,False,robot_stimuli\R_Head_X_For.mp4,18
R_Arm_Y_Back,False,3,robot,2,False,False,robot_stimuli\R_Arm_Y_Back.mp4,18
L_Head_X_Back,True,3,robot,2,False,False,robot_stimuli\L_Head_X_Back.mp4,18
R_Base_Z_Back,False,3,robot,2,False,True,robot_stimuli\R_Base_Z_Back.mp4,18
C,False,1,letter,3,True,False,robot_stimuli\\filler.mp4,18
S,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
J,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
F,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
Q,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
Q,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
J,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
G,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
F,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
K,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
W,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
M,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
T,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
L,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
P,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
R,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
R,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
R,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
R,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
S,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
J,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
K,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
K,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
L,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
H,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
V,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
C,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
C,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
P,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
P,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
B,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
G,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
G,True,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
D,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
W,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
B,False,1,letter,3,False,False,robot_stimuli\\filler.mp4,18
N,False,1,letter,3,False,True,robot_stimuli\\filler.mp4,18
