sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Base_Z_Back', 'R_Base_Y_Back']",True,R_Base_Y_Back,2,robot,2,False,True,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,18,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,248.3168627999985,248.3168627999985,None,,256.67732550000073,249.40689159999965,,,,257.77063669999916,257.77063669999916,257.77063669999916,c,2.5671895000014047,261.43367419999777,265.5820791999977,261.43367419999777,265.5820791999977,261.43367419999777,265.5820791999977,261.43367419999777,265.5820791999977,17.03703703703703,3.4816979999995965,space,248.3168627999985,248.3168627999985,4.095308100004331,253.04598759999863,257.77063669999916,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['L_Head_X_Back', 'R_Arm_Y_Back', 'L_Head_Y_Back', 'R_Head_Z_Back']",True,R_Arm_Y_Back,4,robot,2,True,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,18,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,265.5820791999977,265.5820791999977,space,0.9955396000041219,282.5316009999988,283.6198187000009,,,,283.6198187000009,283.6198187000009,283.6198187000009,c,3.189893500002654,287.25810009999987,287.25810009999987,287.25810009999987,287.25810009999987,287.25810009999987,287.25810009999987,287.25810009999987,287.25810009999987,None,None,None,,,,278.88831299999947,283.6198187000009,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['L_Arm_Y_For', 'R_Base_Z_For', 'R_Torso_X_For', 'R_Base_Y_Back']",True,L_Arm_Y_For,4,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,18,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,287.25810009999987,287.25810009999987,None,,303.1248440999989,304.2063367999981,,,,304.2063367999981,304.2063367999981,304.2063367999981,c,3.4192590000020573,307.85572519999914,307.85572519999914,307.85572519999914,307.85572519999914,307.85572519999914,307.85572519999914,307.85572519999914,307.85572519999914,None,None,None,287.25810009999987,287.25810009999987,,299.50345749999906,304.2063367999981,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['R_Torso_X_For', 'R_Arm_Y_For', 'R_Torso_X_Back', 'R_Arm_Y_Back']",False,L_Head_Z_For,4,robot,2,False,True,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,18,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,307.85572519999914,307.85572519999914,None,,323.59921589999794,324.6875067000001,,,,324.6875067000001,324.6875067000001,324.6875067000001,n,5.458107800004655,330.214647599998,335.3770220000006,330.214647599998,335.3770220000006,330.214647599998,335.3770220000006,330.214647599998,335.3770220000006,29.999999999999993,3.852760699999635,space,307.85572519999914,307.85572519999914,5.107018500002596,319.9666603000005,324.6875067000001,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['L_Base_Y_For', 'L_Torso_Z_Back', 'L_Head_Z_Back', 'L_Torso_Y_For', 'R_Arm_Y_Back', 'L_Head_Z_For']",True,L_Head_Z_For,6,robot,2,True,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,18,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,335.3770220000006,335.3770220000006,space,4.089841500004695,362.6249878999988,363.70135630000004,,,,363.70135630000004,363.70135630000004,363.70135630000004,c,2.804990100004943,367.3407251999997,367.3407251999997,367.3407251999997,367.3407251999997,367.3407251999997,367.3407251999997,367.3407251999997,367.3407251999997,None,None,None,,,,359.0028929,363.70135630000004,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['L_Torso_Z_For', 'L_Arm_X_Back', 'R_Torso_X_For', 'L_Base_Y_For', 'L_Arm_X_For', 'R_Arm_Z_Back']",False,R_Head_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,18,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,367.3407251999997,367.3407251999997,None,,390.5587108,391.63927129999865,,,,391.63927129999865,391.63927129999865,391.63927129999865,n,2.553943700004311,395.2920832999989,395.2920832999989,395.2920832999989,395.2920832999989,395.2920832999989,395.2920832999989,395.2920832999989,395.2920832999989,None,None,None,367.3407251999997,367.3407251999997,,386.93633409999893,391.63927129999865,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['R_Base_Z_For', 'R_Head_Y_For', 'R_Torso_Z_For', 'L_Head_X_For', 'L_Base_Y_Back', 'L_Arm_Z_Back']",True,L_Base_Y_Back,6,robot,2,False,True,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,18,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,395.2920832999989,395.2920832999989,None,,418.4666932,419.5538001999994,,,,419.5538001999994,419.5538001999994,419.5538001999994,n,3.4163767999998527,423.1460686999999,429.77398840000023,423.1460686999999,429.77398840000023,423.1460686999999,429.77398840000023,423.1460686999999,429.77398840000023,43.88888888888889,5.818112600001768,space,395.2920832999989,395.2920832999989,6.560700400004862,414.8361698000008,419.5538001999994,,,,,,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.77398840000023,429.77398840000023,429.77398840000023,c,1.5725212000033935,,,,,,,,,,,,,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['K', 'N', 'Z', 'T']",False,R,4,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,443.5075388000005,444.58807549999983,,,,,,,,,446.1925196000011,446.1925196000011,446.1925196000011,446.1925196000011,446.1925196000011,446.1925196000011,446.1925196000011,446.1925196000011,None,None,None,,,,,,,,,,,431.39156589999766,431.39156589999766,space,1.9467297000010149,441.2974183000006,443.5075388000005,444.58807549999983,444.58807549999983,444.58807549999983,444.58807549999983,n,1.550817500003177,,,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['Q', 'D', 'J', 'F']",False,V,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,456.13291949999984,457.1967325000005,,,,,,,,,459.0228208000008,459.0228208000008,459.0228208000008,459.0228208000008,459.0228208000008,459.0228208000008,459.0228208000008,459.0228208000008,None,None,None,,,,,,,,,,,446.1925196000011,446.1925196000011,None,,454.1183810000002,456.13291949999984,457.1967325000005,457.1967325000005,457.1967325000005,457.1967325000005,n,1.7651711000034993,446.1925196000011,446.1925196000011,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['V', 'M', 'J', 'Q']",True,M,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,469.16183960000126,460.0808986000011,,,,,,,,,471.65068339999925,471.65068339999925,471.65068339999925,471.65068339999925,471.65068339999925,471.65068339999925,471.65068339999925,471.65068339999925,None,None,None,,,,,,,,,,,459.0228208000008,459.0228208000008,None,,466.94711720000123,469.16183960000126,470.22865620000084,470.22865620000084,470.22865620000084,470.22865620000084,c,1.2538115000024845,459.0228208000008,459.0228208000008,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['H', 'W', 'X', 'N']",False,F,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,481.4151858000005,482.47970780000105,,,,,,,,,483.9056849000008,483.9056849000008,483.9056849000008,483.9056849000008,483.9056849000008,483.9056849000008,483.9056849000008,483.9056849000008,None,None,None,,,,,,,,,,,471.65068339999925,471.65068339999925,None,,479.1996134000001,481.4151858000005,482.47970780000105,482.47970780000105,482.47970780000105,482.47970780000105,n,1.2344227000030514,471.65068339999925,471.65068339999925,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['Q', 'S', 'M', 'T']",False,C,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,493.23648239999966,494.30802029999904,,,,,,,,,496.53493739999976,496.53493739999976,496.53493739999976,496.53493739999976,496.53493739999976,496.53493739999976,496.53493739999976,496.53493739999976,None,None,None,,,,,,,,,,,483.9056849000008,483.9056849000008,None,,491.2224666000002,493.23648239999966,494.30802029999904,494.30802029999904,494.30802029999904,494.30802029999904,n,2.0457215000024007,483.9056849000008,483.9056849000008,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['W', 'X', 'L', 'J']",True,J,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,506.69373220000125,497.5959584000011,,,,,,,,,509.40085499999986,509.40085499999986,509.40085499999986,509.40085499999986,509.40085499999986,509.40085499999986,509.40085499999986,509.40085499999986,None,None,None,,,,,,,,,,,496.53493739999976,496.53493739999976,None,,504.48093119999976,506.69373220000125,507.77235949999886,507.77235949999886,507.77235949999886,507.77235949999886,c,1.4212385999999242,496.53493739999976,496.53493739999976,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['C', 'W', 'N', 'X']",False,L,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,518.932716299998,519.9954150000012,,,,,,,,,521.4188725999993,521.4188725999993,521.4188725999993,521.4188725999993,521.4188725999993,521.4188725999993,521.4188725999993,521.4188725999993,None,None,None,,,,,,,,,,,509.40085499999986,509.40085499999986,None,,516.9203357999977,518.932716299998,519.9954150000012,519.9954150000012,519.9954150000012,519.9954150000012,n,1.2788194000022486,509.40085499999986,509.40085499999986,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
"['X', 'Q', 'T', 'H']",True,T,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,18,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,531.1573649999991,532.2175356999978,,,,,,,,,533.6370067999997,533.6370067999997,533.6370067999997,533.6370067999997,533.6370067999997,533.6370067999997,533.6370067999997,533.6370067999997,None,None,None,,,,,,,,,,,521.4188725999993,521.4188725999993,None,,528.9433114999993,531.1573649999991,532.2175356999978,532.2175356999978,532.2175356999978,532.2175356999978,c,1.2954435000028752,521.4188725999993,521.4188725999993,,,18,001,2024-07-30_15h07.21.332,robot_sternberg_sign,2022.2.5,60.08412979825871,
