sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['R_Arm_Z_Back', 'L_Base_Y_Back', 'R_Torso_X_For', 'L_Arm_X_Back']",True,L_Arm_X_Back,4,robot,1,True,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,11
"['R_Arm_X_For', 'L_Torso_Y_For', 'L_Arm_Z_Back', 'R_Torso_Y_Back']",True,R_Arm_X_For,4,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,11
"['R_Arm_Y_Back', 'L_Torso_Z_Back', 'L_Base_Y_Back', 'L_Torso_Y_Back']",False,L_Arm_Y_For,4,robot,1,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,11
"['R_Base_Y_For', 'R_Torso_Z_Back', 'L_Torso_Z_Back', 'R_Base_Z_For']",False,R_Head_Z_Back,4,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,11
"['R_Arm_Z_Back', 'L_Torso_Y_For', 'R_Base_X_For', 'R_Base_Y_For']",True,R_Arm_Z_Back,4,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,11
"['L_Head_X_Back', 'R_Torso_X_For', 'R_Base_Z_For', 'L_Torso_X_Back']",False,R_Head_Y_For,4,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,11
"['R_Base_Y_Back', 'L_Arm_Z_Back', 'R_Torso_X_Back', 'L_Base_X_For']",False,L_Arm_Y_For,4,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,11
"['R_Base_Z_For', 'R_Torso_Y_For', 'R_Torso_Z_For', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,4,robot,1,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,11
"['L_Arm_X_For', 'L_Torso_Y_For', 'L_Head_Y_Back', 'R_Torso_Y_For']",False,L_Base_Z_For,4,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,11
"['L_Torso_Y_Back', 'L_Head_Y_For', 'L_Base_Y_For', 'L_Arm_X_For']",True,L_Arm_X_For,4,robot,1,False,True,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,11
"['R_Head_X_For', 'R_Head_Y_For']",True,R_Head_X_For,2,robot,1,True,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Head_X_For.mp4,11
"['R_Base_Y_Back', 'R_Head_X_For']",False,R_Head_Y_For,2,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,11
"['L_Arm_X_For', 'L_Torso_X_For']",False,R_Head_Z_For,2,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,11
"['R_Head_Z_For', 'L_Base_X_Back']",True,L_Base_X_Back,2,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,11
"['R_Head_Z_For', 'R_Torso_X_Back']",True,R_Head_Z_For,2,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,11
"['R_Base_Y_For', 'L_Head_X_For']",False,R_Arm_Y_Back,2,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,11
"['L_Torso_Y_Back', 'L_Arm_X_For']",True,L_Torso_Y_Back,2,robot,1,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,11
"['L_Base_Y_Back', 'L_Torso_Z_Back']",False,R_Torso_Y_For,2,robot,1,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,11
"['R_Arm_Z_For', 'R_Torso_Z_For']",True,R_Arm_Z_For,2,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,11
"['R_Torso_Y_Back', 'L_Torso_Y_Back']",False,R_Head_Z_For,2,robot,1,False,True,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,11
"['C', 'D', 'B', 'T', 'N', 'Z']",True,T,6,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['Z', 'C', 'N', 'G', 'R', 'K']",False,M,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['D', 'Z', 'S', 'V', 'M', 'J']",False,G,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['S', 'H', 'C', 'W', 'Q', 'R']",False,Z,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['G', 'R', 'W', 'V', 'L', 'X']",False,J,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['H', 'W', 'G', 'Q', 'R', 'C']",True,G,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['W', 'R', 'D', 'Z', 'L', 'X']",True,D,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['D', 'G', 'N', 'T', 'V', 'P']",True,T,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['F', 'J', 'V', 'S', 'L', 'T']",False,K,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['S', 'R', 'H', 'B', 'G', 'N']",True,N,6,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['M', 'F']",True,M,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['D', 'Q']",False,B,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['D', 'F']",False,Q,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['H', 'C']",False,J,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['W', 'H']",False,C,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['N', 'J']",True,N,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['L', 'Z']",False,H,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['M', 'X']",True,X,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['F', 'C']",True,F,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['W', 'F']",True,F,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['D', 'K', 'J', 'M']",True,D,4,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['S', 'Q', 'B', 'K']",True,K,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['K', 'X', 'C', 'D']",False,Q,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['C', 'G', 'Q', 'M']",True,M,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['N', 'B', 'Z', 'M']",False,H,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['B', 'V', 'J', 'Z']",False,M,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['Z', 'M', 'H', 'R']",True,R,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['H', 'Z', 'X', 'R']",False,D,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['C', 'R', 'H', 'J']",True,R,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['B', 'D', 'C', 'H']",False,P,4,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11
"['R_Head_X_For', 'R_Torso_Z_Back']",False,R_Base_X_For,2,robot,3,True,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,11
"['L_Arm_Y_For', 'L_Head_Y_For']",True,L_Arm_Y_For,2,robot,3,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,11
"['R_Torso_Y_For', 'R_Arm_X_Back']",False,R_Base_Z_For,2,robot,3,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Base_Z_For.mp4,11
"['R_Head_Z_Back', 'L_Head_X_Back']",True,R_Head_Z_Back,2,robot,3,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,11
"['L_Arm_Z_For', 'L_Arm_X_For']",False,L_Base_Y_Back,2,robot,3,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,11
"['L_Arm_Z_For', 'R_Head_Y_For']",False,R_Base_Z_For,2,robot,3,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,11
"['L_Torso_Y_Back', 'R_Torso_Y_Back']",True,L_Torso_Y_Back,2,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,11
"['L_Base_X_For', 'L_Arm_X_For']",True,L_Arm_X_For,2,robot,3,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,11
"['L_Base_Z_Back', 'R_Base_Z_Back']",False,L_Base_Y_Back,2,robot,3,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,11
"['L_Base_X_Back', 'L_Head_Z_Back']",True,L_Head_Z_Back,2,robot,3,False,True,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,11
"['L_Torso_Z_Back', 'L_Torso_Y_Back', 'L_Arm_X_For', 'R_Torso_Y_Back']",True,R_Torso_Y_Back,4,robot,3,True,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,11
"['L_Torso_Z_Back', 'L_Arm_Z_For', 'R_Torso_Z_Back', 'L_Base_X_Back']",False,L_Base_Z_Back,4,robot,3,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,11
"['R_Arm_Y_For', 'L_Head_X_Back', 'R_Torso_X_Back', 'R_Arm_X_For']",True,R_Arm_X_For,4,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,11
"['L_Head_Y_Back', 'R_Arm_X_For', 'R_Head_Y_For', 'L_Torso_X_Back']",True,R_Arm_X_For,4,robot,3,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,11
"['R_Base_Y_Back', 'L_Torso_Z_Back', 'L_Torso_Y_Back', 'R_Torso_Z_For']",False,R_Base_Z_For,4,robot,3,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,11
"['L_Head_X_For', 'L_Torso_X_Back', 'R_Arm_X_Back', 'R_Base_Z_For']",False,R_Arm_Y_Back,4,robot,3,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,11
"['L_Torso_Z_For', 'R_Arm_X_Back', 'L_Base_X_For', 'R_Base_Y_Back']",False,R_Head_Z_Back,4,robot,3,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,11
"['L_Base_Z_For', 'R_Base_Y_Back', 'L_Head_Y_For', 'R_Base_X_For']",True,R_Base_X_For,4,robot,3,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Base_X_For.mp4,11
"['L_Torso_Y_For', 'R_Head_Z_For', 'R_Torso_Z_Back', 'L_Arm_Y_Back']",False,R_Arm_X_For,4,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,11
"['L_Head_Z_For', 'L_Torso_Z_Back', 'L_Base_X_Back', 'R_Arm_Z_For']",True,L_Base_X_Back,4,robot,3,False,True,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,11
"['R_Base_X_For', 'R_Head_Y_Back', 'L_Base_X_For', 'R_Arm_Y_For', 'L_Base_Z_Back', 'R_Torso_Z_For']",False,L_Torso_Y_Back,6,robot,3,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,11
