sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_bottom_F_0', 'blue_bottom_W_45', 'red_bottom_T_0', 'blue_top_R_0']","{'color': 'red_bottom_T_0', 'position': 'blue_top_R_0', 'orientation': 'blue_bottom_W_45'}",position,"['color', 'orientation', 'position']",blue_top_R_0,3,3,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,3,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,520.286402,520.286402,None,,520.286402,521.2861075999999,521.2861075999999,523.3596852000001,529.8628977999999,532.0705379000001,532.0705379000001,532.0705379000001,532.0705379000001,4,1.318969299999992,533.4446092999999,539.2204379,533.4446092999999,539.2204379,533.4446092999999,539.2204379,533.4446092999999,539.2204379,37.098765432098766,3.1439302999999654,space,520.286402,520.286402,5.703309199999978,,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['R_Torso_Z_Back', 'R_Torso_Y_For', 'L_Torso_Z_Back', 'R_Head_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Torso_Y_For'}",localisation,['localisation'],R_Head_Z_Back,3,1,robot,1,True,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,3,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,539.2204379,539.2204379,space,0.7203141000000528,539.9694475000001,540.9692749999999,540.9692749999999,543.0708353,,,557.8001024,557.8001024,557.8001024,4,0.7414395999999783,558.5694948,558.5694948,558.5694948,558.5694948,558.5694948,558.5694948,558.5694948,558.5694948,None,None,None,,,,554.1625767,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['R_Base_Y_For', 'R_Arm_Z_For', 'L_Arm_Y_For', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Base_Y_For', 'movement': 'R_Arm_Z_For'}",movement,['movement'],R_Arm_Z_For,1,1,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,3,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,558.5694948,558.5694948,None,,558.5694948,559.5695164000001,559.5695164000001,561.66191,,,576.3998319,576.3998319,576.3998319,2,0.4923736000000076,576.919427,576.919427,576.919427,576.919427,576.919427,576.919427,576.919427,576.919427,None,None,None,558.5694948,558.5694948,,572.8838481,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Head_X_Back', 'L_Head_Y_For', 'L_Torso_X_Back', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Head_Y_For'}",laterality,['laterality'],R_Head_X_For,3,1,robot,1,False,True,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,3,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,576.919427,576.919427,None,,576.919427,577.9194616,577.9194616,580.0126765,,,594.8476622999999,594.8476622999999,594.8476622999999,4,1.2852230000000304,596.1769145000001,603.8012221000001,596.1769145000001,603.8012221000001,596.1769145000001,603.8012221000001,596.1769145000001,603.8012221000001,6.388888888888886,6.4934134999998605,space,576.919427,576.919427,7.571928699999887,591.2018089999999,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Arm_Y_Back', 'L_Head_Y_For', 'L_Head_Z_For', 'R_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'localisation']",R_Head_Y_For,3,2,robot,1,True,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,3,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,603.8012221000001,603.8012221000001,space,0.6674677999999972,604.4862018000001,605.4862924000001,605.4862924000001,607.5686517000001,,,622.442376,622.442376,622.442376,4,5.96166629999999,628.4361443,628.4361443,628.4361443,628.4361443,628.4361443,628.4361443,628.4361443,628.4361443,None,None,None,,,,618.8001014000001,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Arm_Y_For', 'L_Base_Y_For', 'R_Base_Y_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Base_Z_For'}",movement,"['laterality', 'movement']",L_Base_Z_For,3,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,3,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,628.4361443,628.4361443,None,,628.4361443,629.4362413000001,629.4362413000001,631.5154533,,,646.2623227000001,646.2623227000001,646.2623227000001,4,1.6784359999999765,647.9694409000001,647.9694409000001,647.9694409000001,647.9694409000001,647.9694409000001,647.9694409000001,647.9694409000001,647.9694409000001,None,None,None,628.4361443,628.4361443,,642.6152506000001,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['R_Base_Y_For', 'L_Arm_Y_Back', 'R_Arm_Y_For', 'R_Arm_Z_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Arm_Z_For'}",localisation,"['laterality', 'localisation']",R_Base_Y_For,0,2,robot,1,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,3,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,647.9694409000001,647.9694409000001,None,,647.9694409000001,648.96972,648.96972,651.0584919,,,665.7638985000001,665.7638985000001,665.7638985000001,4,6.656101600000113,672.4770546,679.4026932000002,672.4770546,679.4026932000002,672.4770546,679.4026932000002,672.4770546,679.4026932000002,34.4753086419753,6.53706249999982,space,647.9694409000001,647.9694409000001,6.879335299999923,662.1277063,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Base_Z_For', 'L_Head_Z_Back', 'R_Head_Z_For', 'L_Head_X_Back']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Base_Z_For', 'movement': 'L_Head_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Z_For,2,3,robot,1,True,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,3,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,679.4026932000002,679.4026932000002,space,0.9060381999998413,680.3361359,681.3363192000002,681.3363192000002,683.4285167,,,698.2289166,698.2289166,698.2289166,3,2.792691599999955,701.0529261000001,701.0529261000001,701.0529261000001,701.0529261000001,701.0529261000001,701.0529261000001,701.0529261000001,701.0529261000001,None,None,None,,,,694.5944783,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Head_X_Back', 'L_Arm_Y_For', 'L_Head_Y_Back', 'R_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Head_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,1,3,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,3,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,701.0529261000001,701.0529261000001,None,,701.0529261000001,702.0529421000001,702.0529421000001,704.1308871000001,,,718.9466079000001,718.9466079000001,718.9466079000001,2,7.85763060000005,726.8361646000001,726.8361646000001,726.8361646000001,726.8361646000001,726.8361646000001,726.8361646000001,726.8361646000001,726.8361646000001,None,None,None,701.0529261000001,701.0529261000001,,715.313654,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Head_Y_Back', 'L_Arm_Z_For', 'R_Arm_Y_For', 'L_Arm_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,1,False,True,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,3,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,726.8361646000001,726.8361646000001,None,,726.8361646000001,727.8363544000001,727.8363544000001,729.9193026,,,744.6156348,744.6156348,744.6156348,1,14.11677509999987,758.7777326,766.0077945,758.7777326,766.0077945,758.7777326,766.0077945,758.7777326,766.0077945,37.561728395061735,6.536905100000013,space,726.8361646000001,726.8361646000001,7.18686299999996,740.9764949,,,,,,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0077945,766.0077945,766.0077945,c,1.868974000000037,,,,,,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Arm_Y_For', 'L_Arm_X_Back', 'L_Head_X_For', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Head_X_For', 'movement': 'L_Arm_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_X_For,2,3,robot,1,True,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,770.4364350000001,772.5132625000001,,,787.2769945,787.2769945,787.2769945,4,5.167851100000064,792.4696799000001,792.4696799000001,792.4696799000001,792.4696799000001,792.4696799000001,792.4696799000001,792.4696799000001,792.4696799000001,None,None,None,,,,,,,,,,767.9204795,767.9204795,space,2.4911279000000945,783.6347074,,,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['R_Arm_Z_For', 'R_Head_Z_For', 'R_Arm_X_For', 'L_Arm_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Arm_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Z_Back,3,3,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,3,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,792.4696799000001,794.5432099,,,809.3487467,809.3487467,809.3487467,4,5.679493100000002,815.0529664000001,815.0529664000001,815.0529664000001,815.0529664000001,815.0529664000001,815.0529664000001,815.0529664000001,815.0529664000001,None,None,None,,,,,,,,,,792.4696799000001,792.4696799000001,None,,805.6972083,792.4696799000001,792.4696799000001,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['R_Arm_X_For', 'L_Arm_X_Back', 'L_Torso_X_Back', 'L_Arm_Y_Back']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_X_Back,2,3,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,3,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,815.0529664000001,817.1423657,,,831.9579931000001,831.9579931000001,831.9579931000001,1,5.709667700000011,837.6863827,837.6863827,837.6863827,837.6863827,837.6863827,837.6863827,837.6863827,837.6863827,None,None,None,,,,,,,,,,815.0529664000001,815.0529664000001,None,,828.3142036000002,815.0529664000001,815.0529664000001,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Arm_X_For', 'L_Head_Y_For', 'L_Arm_Y_For', 'R_Arm_Y_Back']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_For', 'movement': 'L_Arm_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_Y_For,1,3,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,3,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,837.6863827,839.7622588000002,,,854.5898723,854.5898723,854.5898723,3,37.48639209999993,892.1031318,892.1031318,892.1031318,892.1031318,892.1031318,892.1031318,892.1031318,892.1031318,None,None,None,,,,,,,,,,837.6863827,837.6863827,None,,850.948161,837.6863827,837.6863827,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
"['L_Base_Z_Back', 'R_Base_X_Back', 'L_Base_X_For', 'L_Head_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Z_Back,0,3,robot,1,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,3,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,892.1031318,894.1845748000001,,,908.9619711,908.9619711,908.9619711,4,8.665795200000105,917.6532826,917.6532826,917.6532826,917.6532826,917.6532826,917.6532826,917.6532826,917.6532826,None,None,None,,,,,,,,,,892.1031318,892.1031318,None,,905.3141403,892.1031318,892.1031318,,,3,001,2024-07-10_14h00.52.801,robot_cogshifting_sign,2022.2.5,59.924303619692495,
