sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['R', 'Z', 'C', 'W', 'P', 'B']",False,D,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['V', 'M', 'P', 'T', 'F', 'Q']",True,M,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['Q', 'S', 'R', 'J', 'D', 'Z']",True,Z,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['M', 'Q', 'K', 'B', 'C', 'V']",False,S,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['L', 'K', 'S', 'F', 'X', 'B']",False,G,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['J', 'C', 'V', 'L', 'B', 'Z']",False,F,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['L_Head_X_Back', 'R_Head_Z_For', 'R_Torso_Y_For', 'L_Torso_X_Back', 'R_Arm_Z_Back', 'R_Base_Z_Back']",True,R_Torso_Y_For,6,robot,2,True,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,22
"['L_Torso_Z_Back', 'L_Torso_Y_For', 'R_Base_X_Back', 'L_Arm_Y_Back', 'L_Torso_X_Back', 'L_Arm_Z_For']",False,L_Head_Y_For,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,22
"['R_Head_Y_Back', 'R_Arm_Z_For', 'R_Arm_Y_Back', 'L_Head_Y_For', 'L_Base_X_For', 'R_Torso_X_For']",True,L_Head_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,22
"['R_Base_Y_Back', 'L_Head_Z_Back', 'R_Arm_X_Back', 'L_Base_Z_For', 'L_Torso_Z_Back', 'L_Torso_Z_For']",True,L_Torso_Z_For,6,robot,2,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,22
"['R_Arm_Z_Back', 'R_Base_Z_Back', 'R_Head_Z_Back', 'R_Base_X_For', 'R_Torso_Z_Back', 'L_Torso_Z_Back']",True,R_Head_Z_Back,6,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,22
"['L_Head_Z_Back', 'R_Torso_Z_For', 'L_Base_Z_Back', 'L_Arm_Z_Back', 'L_Torso_Z_Back', 'L_Torso_Y_For']",False,R_Base_X_For,6,robot,2,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Base_X_For.mp4,22
"['R_Head_X_For', 'L_Base_Y_For', 'R_Arm_Y_Back', 'L_Torso_Z_For', 'L_Head_X_For', 'L_Arm_Y_Back']",False,L_Base_X_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,22
"['R_Head_Y_Back', 'R_Head_Z_For', 'L_Arm_Y_For', 'R_Arm_X_For', 'R_Arm_Z_For', 'L_Torso_Z_Back']",False,R_Torso_X_Back,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,22
"['R_Head_Y_Back', 'L_Head_Y_For', 'R_Head_Y_For', 'R_Arm_Z_For', 'L_Torso_Y_Back', 'L_Torso_Y_For']",True,R_Head_Y_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,22
"['L_Head_Z_Back', 'R_Head_Z_For', 'L_Arm_Y_Back', 'L_Arm_Z_For', 'L_Base_X_For', 'L_Base_Y_Back']",False,L_Head_X_Back,6,robot,2,False,True,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,22
"['R_Torso_Z_Back', 'L_Base_Y_For', 'L_Head_X_Back', 'R_Torso_Z_For']",True,L_Base_Y_For,4,robot,2,True,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,22
"['L_Base_Y_For', 'R_Base_X_Back', 'R_Head_Z_For', 'R_Arm_Y_Back']",False,L_Head_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Head_X_For.mp4,22
"['R_Torso_Z_Back', 'L_Base_X_For', 'R_Arm_X_Back', 'L_Head_Y_For']",False,R_Arm_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,22
"['L_Torso_Z_For', 'L_Head_X_For', 'R_Arm_Y_For', 'L_Base_Z_Back']",True,L_Head_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Head_X_For.mp4,22
"['R_Torso_X_Back', 'L_Base_X_For', 'L_Torso_Z_For', 'R_Head_Y_Back']",True,L_Torso_Z_For,4,robot,2,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Torso_Z_For.mp4,22
"['L_Torso_Z_Back', 'R_Torso_Z_Back', 'R_Torso_X_For', 'R_Torso_Y_Back']",True,R_Torso_X_For,4,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_X_For.mp4,22
"['R_Arm_X_For', 'L_Arm_Y_Back', 'R_Arm_Z_Back', 'R_Torso_Y_For']",True,R_Arm_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,22
"['R_Head_Z_For', 'R_Torso_Y_For', 'L_Arm_X_Back', 'L_Arm_Z_Back']",False,R_Head_Y_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22
"['R_Base_X_For', 'R_Base_Y_Back', 'L_Torso_Z_For', 'R_Arm_Y_For']",False,L_Base_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,22
"['L_Arm_Z_For', 'L_Base_X_For', 'L_Torso_X_Back', 'L_Arm_X_Back']",False,L_Head_X_For,4,robot,2,False,True,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Head_X_For.mp4,22
"['R_Torso_Z_For', 'L_Head_X_Back']",False,R_Head_Z_Back,2,robot,2,True,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,22
"['L_Arm_X_For', 'R_Base_Z_Back']",True,R_Base_Z_Back,2,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,22
"['L_Arm_Y_For', 'L_Torso_Z_For']",True,L_Arm_Y_For,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,22
"['L_Base_Z_Back', 'L_Head_X_For']",False,L_Head_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,22
"['L_Torso_Z_Back', 'R_Torso_Y_Back']",False,R_Arm_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,22
"['R_Arm_Z_For', 'L_Head_X_Back']",True,L_Head_X_Back,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,22
"['R_Base_Z_Back', 'L_Head_Z_Back']",False,R_Torso_Y_Back,2,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,22
"['R_Torso_Z_Back', 'L_Torso_Y_Back']",False,L_Head_Z_For,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,22
"['L_Arm_Z_For', 'L_Base_Y_Back']",True,L_Arm_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,22
"['L_Base_X_For', 'R_Base_X_Back']",True,R_Base_X_Back,2,robot,2,False,True,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,22
"['F', 'K', 'T', 'L']",True,L,4,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['N', 'Q', 'T', 'C']",True,Q,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['G', 'C', 'M', 'L']",False,N,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['H', 'N', 'X', 'S']",False,K,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['B', 'X', 'H', 'S']",False,F,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['M', 'P', 'R', 'H']",True,M,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['M', 'W', 'N', 'K']",False,X,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['N', 'T', 'Z', 'L']",False,R,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['V', 'N', 'Q', 'H']",True,V,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['G', 'N', 'T', 'Q']",True,T,4,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['T', 'G', 'W', 'F', 'S', 'Z']",True,G,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['V', 'C', 'H', 'S', 'J', 'D']",True,V,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['N', 'X', 'B', 'T', 'M', 'L']",True,L,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['L', 'N', 'M', 'D', 'X', 'Z']",False,V,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['Q', 'J', 'N', 'T', 'B', 'W']",False,H,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['X', 'P', 'F', 'S', 'W', 'V']",True,W,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['T', 'F', 'P', 'M', 'N', 'G']",False,J,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['N', 'C', 'T', 'G', 'Q', 'K']",True,C,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['H', 'R', 'S', 'D', 'B', 'Q']",False,X,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['V', 'S', 'P', 'B', 'M', 'G']",False,X,6,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['K', 'Z']",True,Z,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['J', 'N']",True,N,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['V', 'X']",True,X,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['T', 'Q']",True,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['Q', 'N']",True,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['L', 'Q']",False,G,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['C', 'P']",False,K,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
"['X', 'V']",False,T,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22
