sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['Z', 'B', 'C', 'G', 'L', 'F']",False,J,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1975.7092963,1975.7092963,None,,1989.4784313,1990.5476094,1987.4638963000002,1989.4784313,1990.5476094,1990.5476094,1990.5476094,1990.5476094,n,1.0505848999997056,1991.8047891,1999.0154469,1991.8047891,1999.0154469,1991.8047891,1999.0154469,1991.8047891,1999.0154469,28.14814814814814,2.61271140000008,space,1975.7092963,1975.7092963,7.143725799999686,,,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['L_Base_X_Back', 'R_Arm_Z_For']",False,L_Head_Y_Back,2,robot,2,True,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1999.0154469,1999.0154469,space,1.934517499999913,2009.3973707999999,2010.4999629,,,,2010.4999629,2010.4999629,2010.4999629,n,2.729571599999929,2014.1505493,2014.1505493,2014.1505493,2014.1505493,2014.1505493,2014.1505493,2014.1505493,2014.1505493,None,None,None,,,,2005.7658895,2010.4999629,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['L_Head_Z_For', 'L_Arm_Y_For']",True,L_Head_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,2014.1505493,2014.1505493,None,,2022.6076595,2023.703857,,,,2023.703857,2023.703857,2023.703857,c,4.110167200000035,2027.8536817,2027.8536817,2027.8536817,2027.8536817,2027.8536817,2027.8536817,2027.8536817,2027.8536817,None,None,None,2014.1505493,2014.1505493,,2018.9756456999999,2023.703857,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['R_Base_Z_Back', 'R_Base_Z_For']",True,R_Base_Z_Back,2,robot,2,False,True,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,2027.8536817,2027.8536817,None,,2036.2129156,2037.3144625,,,,2037.3144625,2037.3144625,2037.3144625,c,2.6831011999998395,2040.8853921,2047.9366663,2040.8853921,2047.9366663,2040.8853921,2047.9366663,2040.8853921,2047.9366663,21.975308641975307,6.094175499999892,space,2027.8536817,2027.8536817,6.991264499999545,2032.5710757000002,2037.3144625,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['L_Torso_Z_For', 'R_Torso_Y_Back', 'L_Torso_Z_Back', 'L_Arm_Y_For']",True,L_Torso_Z_Back,4,robot,2,True,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,2047.9366663,2047.9366663,space,4.115930099999844,2067.8943136000003,2068.9829606,,,,2068.9829606,2068.9829606,2068.9829606,c,2.717956999999899,2072.5003637,2072.5003637,2072.5003637,2072.5003637,2072.5003637,2072.5003637,2072.5003637,2072.5003637,None,None,None,,,,2064.2470831,2068.9829606,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['R_Head_Y_Back', 'L_Arm_Y_Back', 'L_Base_Z_Back', 'L_Arm_X_Back']",False,R_Head_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,2072.5003637,2072.5003637,None,,2088.4110754,2089.5045567,,,,2089.5045567,2089.5045567,2089.5045567,n,2.9490482000001634,2093.1577129,2093.1577129,2093.1577129,2093.1577129,2093.1577129,2093.1577129,2093.1577129,2093.1577129,None,None,None,2072.5003637,2072.5003637,,2084.7681525000003,2089.5045567,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['R_Head_Y_Back', 'R_Torso_Y_Back', 'L_Arm_Y_For', 'L_Base_Y_For']",True,L_Arm_Y_For,4,robot,2,False,True,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,2093.1577129,2093.1577129,None,,2109.0118937,2110.099431,,,,2110.099431,2110.099431,2110.099431,c,2.354250199999626,2113.7799521,2117.4428221000003,2113.7799521,2117.4428221000003,2113.7799521,2117.4428221000003,2113.7799521,2117.4428221000003,25.524691358024683,2.5028348999999253,space,2093.1577129,2093.1577129,3.601516799999956,2105.4686353,2110.099431,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['L_Head_Z_For', 'R_Arm_Y_For', 'R_Head_Z_Back', 'L_Arm_Z_Back', 'L_Head_X_For', 'R_Arm_X_For']",True,L_Arm_Z_Back,6,robot,2,True,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,2117.4428221000003,2117.4428221000003,space,1.1154455999999868,2141.7225171,2119.6671286,,,,2142.814226,2142.814226,2142.814226,c,3.4875370000000316,2146.4540221,2146.4540221,2146.4540221,2146.4540221,2146.4540221,2146.4540221,2146.4540221,2146.4540221,None,None,None,,,,2138.0977919,2142.814226,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['R_Torso_Y_Back', 'R_Head_X_For', 'L_Base_Z_Back', 'R_Arm_Y_For', 'L_Torso_Y_Back', 'L_Head_Y_For']",False,R_Torso_X_Back,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,2146.4540221,2146.4540221,None,,2169.4710742,2170.553326,,,,2170.553326,2170.553326,2170.553326,n,5.22878390000011,2175.8150060000003,2175.8150060000003,2175.8150060000003,2175.8150060000003,2175.8150060000003,2175.8150060000003,2175.8150060000003,2175.8150060000003,None,None,None,2146.4540221,2146.4540221,,2165.8472672000003,2170.553326,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['R_Arm_Y_For', 'R_Arm_Y_Back', 'R_Head_Z_Back', 'R_Base_Z_Back', 'R_Torso_X_Back', 'L_Arm_Z_For']",True,R_Arm_Y_For,6,robot,2,False,True,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,2175.8150060000003,2175.8150060000003,None,,2198.9930004000003,2200.0904547,,,,2200.0904547,2200.0904547,2200.0904547,c,2.6825371000000473,2203.6265258,2209.1933598,2203.6265258,2209.1933598,2203.6265258,2209.1933598,2203.6265258,2209.1933598,32.160493827160494,4.000184799999715,space,2175.8150060000003,2175.8150060000003,5.5225571999995395,2195.350738,2200.0904547,,,,,,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.1933598,2209.1933598,2209.1933598,c,7.453157900000008,,,,,,,,,,,,,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['C', 'P', 'V', 'T', 'R', 'H']",False,Q,6,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,2234.4420994,2235.519557,,,,,,,,,2236.7394157,2236.7394157,2236.7394157,2236.7394157,2236.7394157,2236.7394157,2236.7394157,2236.7394157,None,None,None,,,,,,,,,,,2216.6864427,2216.6864427,space,3.631840800000248,2232.2266106,2234.4420994,2235.519557,2235.519557,2235.519557,2235.519557,n,1.1179612000001384,,,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['T', 'F', 'Q', 'G', 'L', 'M']",True,G,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,2250.8581088,2251.9255033,,,,,,,,,2252.9525954,2252.9525954,2252.9525954,2252.9525954,2252.9525954,2252.9525954,2252.9525954,2252.9525954,None,None,None,,,,,,,,,,,2236.7394157,2236.7394157,None,,2248.6422682,2250.8581088,2251.9255033,2251.9255033,2251.9255033,2251.9255033,c,0.9445117000000778,2236.7394157,2236.7394157,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['T', 'F', 'Q', 'C', 'M', 'S']",True,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,2266.4459203,2267.5081048,,,,,,,,,2269.1353569000003,2269.1353569000003,2269.1353569000003,2269.1353569000003,2269.1353569000003,2269.1353569000003,2269.1353569000003,2269.1353569000003,None,None,None,,,,,,,,,,,2252.9525954,2252.9525954,None,,2264.4302902,2266.4459203,2267.5081048,2267.5081048,2267.5081048,2267.5081048,c,1.522397599999806,2252.9525954,2252.9525954,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['S', 'L', 'N', 'J', 'V', 'G']",False,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,2283.4230107,2270.1897431,,,,,,,,,2286.7188568,2286.7188568,2286.7188568,2286.7188568,2286.7188568,2286.7188568,2286.7188568,2286.7188568,None,None,None,,,,,,,,,,,2269.1353569000003,2269.1353569000003,None,,2281.4009669,2283.4230107,2284.4918125,2284.4918125,2284.4918125,2284.4918125,n,2.042701699999782,2269.1353569000003,2269.1353569000003,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['C', 'T', 'D', 'R', 'Q', 'F']",True,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,2301.0270212,2302.0899808,,,,,,,,,2303.715468,2303.715468,2303.715468,2303.715468,2303.715468,2303.715468,2303.715468,2303.715468,None,None,None,,,,,,,,,,,2286.7188568,2286.7188568,None,,2298.8059344,2301.0270212,2302.0899808,2302.0899808,2302.0899808,2302.0899808,c,1.5487537999998153,2286.7188568,2286.7188568,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['F', 'N', 'T', 'D', 'B', 'X']",False,L,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,2318.0110846000002,2319.0851801,,,,,,,,,2320.7089321,2320.7089321,2320.7089321,2320.7089321,2320.7089321,2320.7089321,2320.7089321,2320.7089321,None,None,None,,,,,,,,,,,2303.715468,2303.715468,None,,2315.9964131,2318.0110846000002,2319.0851801,2319.0851801,2319.0851801,2319.0851801,n,1.4570371999998883,2303.715468,2303.715468,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['P', 'J', 'D', 'H', 'M', 'B']",True,D,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,2334.8222517,2321.7775477,,,,,,,,,2338.5237451000003,2338.5237451000003,2338.5237451000003,2338.5237451000003,2338.5237451000003,2338.5237451000003,2338.5237451000003,2338.5237451000003,None,None,None,,,,,,,,,,,2320.7089321,2320.7089321,None,,2332.6086241000003,2334.8222517,2335.8916834,2335.8916834,2335.8916834,2335.8916834,c,2.4664620999997737,2320.7089321,2320.7089321,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
"['F', 'Z', 'P', 'C', 'G', 'D']",False,R,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,2352.4542244,2353.5081095,,,,,,,,,2355.7311718,2355.7311718,2355.7311718,2355.7311718,2355.7311718,2355.7311718,2355.7311718,2355.7311718,None,None,None,,,,,,,,,,,2338.5237451000003,2338.5237451000003,None,,2350.2450761,2352.4542244,2353.5081095,2353.5081095,2353.5081095,2353.5081095,n,2.0888568999999393,2338.5237451000003,2338.5237451000003,,,0,001,2024-06-11_13h39.16.200,robot_sternberg_sign,2022.2.5,60.11045897940956,
