sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject
"['R_Base_Y_For', 'L_Base_Y_Back']",False,L_Base_Z_For,2,robot,1,True,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_Z_For.mp4,17
"['R_Base_Z_For', 'R_Head_X_Back']",True,R_Head_X_Back,2,robot,1,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,17
"['R_Base_Z_Back', 'R_Torso_X_For']",True,R_Torso_X_For,2,robot,1,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,17
"['L_Torso_Z_Back', 'L_Base_Y_Back']",False,R_Base_Z_Back,2,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,17
"['R_Arm_Y_For', 'L_Base_Z_Back']",True,R_Arm_Y_For,2,robot,1,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\R_Arm_Y_For.mp4,17
"['L_Head_Z_For', 'L_Arm_Z_Back']",False,L_Arm_Z_For,2,robot,1,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,17
"['L_Arm_Z_Back', 'R_Torso_Z_For']",False,L_Arm_Y_Back,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,17
"['R_Base_X_Back', 'L_Head_Y_For']",True,L_Head_Y_For,2,robot,1,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,17
"['L_Base_Z_Back', 'R_Torso_Z_For']",True,L_Base_Z_Back,2,robot,1,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,17
"['L_Torso_Y_Back', 'R_Arm_X_For']",False,L_Base_Z_Back,2,robot,1,False,True,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,17
"['R_Head_Z_Back', 'R_Arm_X_Back', 'L_Base_Z_Back', 'R_Head_Z_For', 'L_Arm_Z_Back', 'L_Torso_X_For']",False,L_Base_Y_For,6,robot,1,True,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,17
"['L_Head_Z_Back', 'L_Base_Z_For', 'R_Torso_Y_For', 'L_Arm_Y_For', 'R_Head_X_For', 'R_Base_Y_Back']",True,R_Head_X_For,6,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Head_X_For.mp4,17
"['L_Arm_X_For', 'L_Arm_Z_Back', 'R_Torso_Z_For', 'R_Arm_X_Back', 'R_Head_X_Back', 'R_Torso_Y_Back']",True,R_Head_X_Back,6,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,17
"['R_Base_Y_Back', 'R_Base_Y_For', 'L_Base_Z_For', 'L_Base_Y_For', 'R_Arm_Y_For', 'L_Head_Y_For']",False,R_Arm_Y_Back,6,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,17
"['R_Base_Z_Back', 'L_Head_X_For', 'L_Torso_Y_For', 'L_Base_X_Back', 'L_Head_Y_Back', 'R_Arm_X_For']",False,L_Torso_Y_Back,6,robot,1,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,17
"['L_Base_Y_Back', 'L_Torso_X_For', 'L_Head_X_Back', 'R_Head_X_For', 'R_Torso_Y_Back', 'R_Base_Y_For']",False,L_Torso_Y_For,6,robot,1,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Torso_Y_For.mp4,17
"['L_Base_Y_For', 'L_Arm_Z_Back', 'R_Arm_Z_For', 'L_Head_X_For', 'R_Base_Y_Back', 'R_Torso_X_For']",True,L_Base_Y_For,6,robot,1,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,17
"['R_Torso_Z_Back', 'L_Torso_Y_Back', 'L_Head_Y_Back', 'L_Torso_Z_For', 'R_Torso_Z_For', 'R_Head_Y_Back']",False,R_Arm_X_Back,6,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17
"['L_Base_Z_Back', 'R_Base_Y_Back', 'R_Torso_X_For', 'R_Torso_X_Back', 'R_Arm_X_Back', 'R_Base_Z_Back']",True,R_Arm_X_Back,6,robot,1,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17
"['R_Arm_Y_Back', 'L_Torso_Z_Back', 'R_Base_Z_For', 'L_Arm_Y_For', 'R_Base_Z_Back', 'L_Arm_X_Back']",True,L_Arm_X_Back,6,robot,1,False,True,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,17
"['D', 'Q', 'Z', 'K']",True,Z,4,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['M', 'B', 'Z', 'H']",True,M,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['Z', 'L', 'G', 'D']",True,L,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['T', 'W', 'J', 'Z']",False,B,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['T', 'F', 'P', 'W']",True,T,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['D', 'X', 'M', 'J']",False,T,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['B', 'V', 'C', 'Q']",False,W,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['L', 'C', 'T', 'X']",False,D,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['R', 'D', 'S', 'Z']",False,B,4,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['W', 'D', 'R', 'H']",True,H,4,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['H', 'M']",True,M,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['H', 'F']",False,W,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['R', 'X']",True,X,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['L', 'M']",False,P,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['M', 'Q']",True,M,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['N', 'Z']",False,H,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['J', 'Q']",True,Q,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['B', 'R']",False,G,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['Q', 'X']",True,Q,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['J', 'M']",False,P,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['F', 'X', 'J', 'K', 'B', 'V']",False,C,6,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['W', 'F', 'M', 'K', 'H', 'L']",True,K,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['G', 'C', 'L', 'S', 'N', 'J']",False,B,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['S', 'T', 'N', 'K', 'Z', 'D']",False,G,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['Z', 'M', 'Q', 'D', 'R', 'X']",True,Z,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['R', 'B', 'D', 'P', 'M', 'C']",True,M,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['F', 'T', 'R', 'V', 'B', 'M']",False,G,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['X', 'B', 'N', 'R', 'W', 'M']",True,W,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['N', 'R', 'T', 'W', 'L', 'V']",False,B,6,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['Q', 'L', 'N', 'F', 'P', 'X']",True,L,6,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17
"['R_Base_Z_Back', 'L_Head_Z_Back', 'R_Torso_Z_For', 'L_Base_Z_Back']",False,L_Torso_X_For,4,robot,3,True,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,17
"['L_Torso_Z_For', 'L_Head_X_For', 'R_Head_X_Back', 'L_Base_X_Back']",False,L_Head_X_Back,4,robot,3,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,17
"['L_Head_Y_For', 'R_Base_X_For', 'R_Base_Z_Back', 'R_Base_Y_For']",True,L_Head_Y_For,4,robot,3,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,17
"['L_Torso_X_Back', 'R_Torso_X_For', 'L_Base_Z_For', 'L_Arm_Y_For']",False,L_Torso_Y_Back,4,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,17
"['L_Arm_Y_For', 'L_Torso_Y_For', 'L_Head_Y_Back', 'R_Head_Z_Back']",True,R_Head_Z_Back,4,robot,3,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,17
"['L_Arm_X_Back', 'L_Torso_X_Back', 'R_Base_X_For', 'R_Base_Y_For']",False,R_Torso_X_Back,4,robot,3,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,17
"['L_Arm_Y_For', 'L_Base_X_For', 'R_Arm_Z_For', 'L_Head_Z_Back']",False,R_Base_Y_Back,4,robot,3,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,17
"['L_Base_Z_Back', 'R_Head_Y_Back', 'L_Arm_X_Back', 'R_Head_Z_For']",True,L_Base_Z_Back,4,robot,3,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,17
"['R_Torso_Y_Back', 'R_Torso_Z_For', 'L_Torso_X_For', 'R_Base_X_Back']",True,R_Torso_Z_For,4,robot,3,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,17
"['L_Head_Y_For', 'L_Base_X_For', 'R_Base_Y_For', 'R_Arm_Z_For']",True,L_Base_X_For,4,robot,3,False,True,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Base_X_For.mp4,17
"['R_Torso_X_Back', 'L_Arm_Y_For']",False,R_Torso_Z_For,2,robot,3,True,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,17
"['L_Base_Z_Back', 'L_Head_Z_For']",True,L_Base_Z_Back,2,robot,3,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,17
"['R_Arm_Y_Back', 'R_Arm_X_Back']",True,R_Arm_Y_Back,2,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,17
"['R_Arm_Y_For', 'R_Base_Z_For']",True,R_Arm_Y_For,2,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,17
"['L_Base_Y_Back', 'R_Head_Y_For']",True,R_Head_Y_For,2,robot,3,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,17
"['L_Torso_Z_Back', 'L_Base_Z_For']",False,R_Head_X_Back,2,robot,3,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,17
"['L_Base_Y_For', 'R_Head_Y_Back']",True,R_Head_Y_Back,2,robot,3,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,17
"['L_Torso_Y_For', 'L_Arm_X_For']",False,R_Arm_X_Back,2,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17
"['L_Base_Y_Back', 'L_Head_X_For']",False,R_Arm_X_Back,2,robot,3,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17
"['L_Torso_Y_Back', 'L_Arm_X_For']",False,R_Base_Z_For,2,robot,3,False,True,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,17
"['L_Torso_Y_Back', 'L_Head_X_For', 'L_Head_Y_Back', 'R_Head_Z_Back', 'R_Torso_Y_Back', 'L_Base_Z_For']",True,R_Torso_Y_Back,6,robot,3,True,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,17
