sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Base_X_Back', 'L_Base_Z_For', 'L_Arm_Z_Back', 'R_Base_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Base_X_Back'}",laterality,['laterality'],R_Base_Z_Back,3,1,robot,1,False,True,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,23,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,285.17512240074575,285.17512240074575,None,,285.17512240074575,286.17707130033523,,,302.9767801007256,302.9767801007256,302.9767801007256,4,1.3405797993764281,304.3795598000288,309.70672130025923,304.3795598000288,309.70672130025923,304.3795598000288,309.70672130025923,304.3795598000288,309.70672130025923,19.12698412698413,4.2041902001947165,space,285.17512240074575,285.17512240074575,286.17707130033523,288.2812269004062,5.257548099383712,299.4197909999639,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['L_Arm_Z_For', 'R_Arm_Z_For', 'L_Head_Z_For', 'L_Arm_X_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Arm_X_For'}",localisation,"['localisation', 'movement']",L_Head_Z_For,2,2,robot,1,True,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,23,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,309.70672130025923,309.70672130025923,space,2.12256189994514,311.8609608002007,312.86294670030475,,,329.76286770030856,329.76286770030856,329.76286770030856,4,3.026290299370885,332.81887560058385,332.81887560058385,332.81887560058385,332.81887560058385,332.81887560058385,332.81887560058385,332.81887560058385,332.81887560058385,None,None,None,,,,,,326.1056902008131,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['L_Arm_Y_For', 'R_Arm_Y_Back', 'R_Head_Y_For', 'R_Arm_Z_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_Z_For'}",laterality,"['laterality', 'movement']",L_Arm_Y_For,0,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,23,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,332.81887560058385,332.81887560058385,None,,332.81887560058385,333.82087600044906,,,350.7207836005837,350.7207836005837,350.7207836005837,2,4.340483099222183,355.0793703002855,355.0793703002855,355.0793703002855,355.0793703002855,355.0793703002855,355.0793703002855,355.0793703002855,355.0793703002855,None,None,None,332.81887560058385,332.81887560058385,333.82087600044906,335.90833669994026,,347.06358250044286,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['L_Torso_Z_For', 'R_Torso_Z_For', 'R_Torso_Y_Back', 'R_Arm_Z_For']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Torso_Y_Back'}",movement,"['localisation', 'movement']",R_Torso_Y_Back,2,2,robot,1,False,True,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,23,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,355.0793703002855,355.0793703002855,None,,355.0793703002855,356.08130430057645,,,372.9812489999458,372.9812489999458,372.9812489999458,4,10.952463098801672,383.9862796002999,388.69553630053997,383.9862796002999,388.69553630053997,383.9862796002999,388.69553630053997,383.9862796002999,388.69553630053997,57.53968253968254,2.6818038998171687,space,355.0793703002855,355.0793703002855,356.08130430057645,358.16875379998237,4.626890399493277,369.32404800038785,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Base_Y_Back', 'L_Base_Y_Back', 'L_Torso_Y_Back', 'L_Base_Z_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Base_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Y_Back,0,3,robot,1,True,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,23,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,388.69553630053997,388.69553630053997,space,6.669533599168062,395.39206390082836,396.39402540028095,,,413.1102249007672,413.1102249007672,413.1102249007672,1,3.4710854990407825,416.60042400006205,416.60042400006205,416.60042400006205,416.60042400006205,416.60042400006205,416.60042400006205,416.60042400006205,416.60042400006205,None,None,None,,,,,,409.46977440081537,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Torso_X_For', 'L_Head_X_Back', 'L_Torso_Z_Back', 'L_Torso_X_For']","{'laterality': 'R_Torso_X_For', 'localisation': 'L_Head_X_Back', 'movement': 'L_Torso_Z_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_X_Back,1,3,robot,1,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,23,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,416.60042400006205,416.60042400006205,None,,416.60042400006205,417.60254640039057,,,434.38544690050185,434.38544690050185,434.38544690050185,3,9.956834299489856,444.37178380042315,444.37178380042315,444.37178380042315,444.37178380042315,444.37178380042315,444.37178380042315,444.37178380042315,444.37178380042315,None,None,None,416.60042400006205,416.60042400006205,417.60254640039057,419.68990370072424,,430.72826430015266,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Torso_X_Back', 'L_Arm_X_Back', 'R_Arm_X_For', 'R_Arm_Y_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Arm_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Y_Back,3,3,robot,1,False,True,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,23,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,444.37178380042315,444.37178380042315,None,,444.37178380042315,445.37375910021365,,,462.2736317003146,462.2736317003146,462.2736317003146,2,3.939312499947846,466.26490100007504,470.57338870037347,466.26490100007504,470.57338870037347,466.26490100007504,470.57338870037347,466.26490100007504,470.57338870037347,99.44444444444444,2.8487123996019363,space,444.37178380042315,444.37178380042315,445.37375910021365,447.4612472001463,4.236535899341106,458.6332040000707,,,,,,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.57338870037347,470.57338870037347,470.57338870037347,c,9.15941789932549,,,,,,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Base_Y_For', 'R_Torso_X_Back', 'R_Torso_Y_Back', 'L_Torso_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_X_Back'}",laterality,['laterality'],L_Torso_Y_Back,3,1,robot,1,True,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,23,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,483.0311941001564,,,499.79755000025034,499.79755000025034,499.79755000025034,4,0.4076014989987016,500.2317507006228,500.2317507006228,500.2317507006228,500.2317507006228,500.2317507006228,500.2317507006228,500.2317507006228,500.2317507006228,None,None,None,,,,,,,,,,,,479.7914935005829,479.7914935005829,space,3.221518399193883,496.2744812006131,,,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['L_Torso_X_Back', 'R_Head_X_Back', 'R_Torso_Z_Back', 'R_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Torso_Z_Back'}",movement,['movement'],R_Torso_Z_Back,2,1,robot,1,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,23,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,500.2317507006228,,,517.1316536003724,517.1316536003724,517.1316536003724,1,7.249049699865282,524.4126622006297,524.4126622006297,524.4126622006297,524.4126622006297,524.4126622006297,524.4126622006297,524.4126622006297,524.4126622006297,None,None,None,,,,502.31921620015055,,,,,,,,500.2317507006228,500.2317507006228,None,,513.4911625999957,500.2317507006228,500.2317507006228,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Base_Y_Back', 'R_Arm_Y_For', 'L_Arm_Y_Back', 'R_Arm_X_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_X_Back'}",localisation,['localisation'],R_Base_Y_Back,0,1,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,23,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,524.4126622006297,,,541.195682500489,541.195682500489,541.195682500489,1,7.417457398958504,548.6437143003568,548.6437143003568,548.6437143003568,548.6437143003568,548.6437143003568,548.6437143003568,548.6437143003568,548.6437143003568,None,None,None,,,,526.5000873003155,,,,,,,,524.4126622006297,524.4126622006297,None,,537.5551495002583,524.4126622006297,524.4126622006297,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
"['R_Head_X_For', 'L_Head_Z_For', 'R_Head_Z_For', 'R_Arm_Z_Back']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Head_X_For'}",localisation,['localisation'],R_Arm_Z_Back,3,1,robot,1,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,23,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,548.6437143003568,,,565.5436171004549,565.5436171004549,565.5436171004549,4,0.5087476996704936,566.0780114000663,566.0780114000663,566.0780114000663,566.0780114000663,566.0780114000663,566.0780114000663,566.0780114000663,566.0780114000663,None,None,None,,,,550.7311420999467,,,,,,,,548.6437143003568,548.6437143003568,None,,561.9031231999397,548.6437143003568,548.6437143003568,,,23,001,2024-09-27_13h30.09.964,robot_cogshifting_sign,2022.2.5,59.87378604591075,
